#wl,fl,unc,lq,uq,n
##double,double,double,double,double,int
7420.5000,0.78200,0.01717,0.6680,0.9250,56
7421.5000,0.75200,0.02279,0.6540,0.9730,49
7422.5000,0.84000,0.01694,0.6830,0.9410,58
7423.5000,0.78200,0.01827,0.6680,0.9390,55
7424.5000,0.77700,0.01812,0.6440,0.9200,58
7425.5000,0.75700,0.01689,0.6770,0.9320,57
7426.5000,0.75200,0.01595,0.6610,0.8910,52
7427.5000,0.82800,0.01570,0.6860,0.9230,57
7428.5000,0.76800,0.02220,0.6460,0.9600,50
7429.5000,0.80800,0.01662,0.6790,0.9210,53
7430.5000,0.77300,0.01927,0.6450,0.9410,59
7431.5000,0.77400,0.01834,0.6400,0.9070,53
7432.5000,0.80000,0.01824,0.6570,0.9300,56
7433.5000,0.75300,0.02086,0.6430,0.9290,47
7434.5000,0.80600,0.01682,0.7060,0.9600,57
7435.5000,0.80200,0.01980,0.6810,0.9800,57
7436.5000,0.78300,0.01470,0.6590,0.8730,53
7437.5000,0.78600,0.01773,0.6660,0.9290,55
7438.5000,0.76200,0.01824,0.6620,0.9200,50
7439.5000,0.82500,0.01718,0.6680,0.9320,59
7440.5000,0.75900,0.02214,0.6330,0.9430,49
7441.5000,0.79800,0.01994,0.6190,0.9120,54
7442.5000,0.79500,0.01801,0.6420,0.9140,57
7443.5000,0.76600,0.01652,0.6610,0.8970,51
7444.5000,0.76300,0.01484,0.6530,0.8790,58
7445.5000,0.72400,0.01945,0.6330,0.8940,45
7446.5000,0.79400,0.02044,0.6330,0.9470,59
7447.5000,0.80200,0.01921,0.6370,0.9220,55
7448.5000,0.83400,0.01680,0.7200,0.9600,51
7449.5000,0.78300,0.02011,0.6420,0.9430,56
7450.5000,0.80700,0.01371,0.7390,0.9290,48
7451.5000,0.75200,0.02111,0.6440,0.9600,56
7452.5000,0.77600,0.02288,0.6280,0.9450,48
7453.5000,0.82800,0.02005,0.6510,0.9430,53
7454.5000,0.83800,0.02121,0.6570,0.9800,58
7455.5000,0.78900,0.01945,0.6820,0.9570,50
7456.5000,0.88100,0.02098,0.6830,0.9970,56
7457.5000,0.78900,0.02269,0.7310,1.0320,44
7458.5000,0.83100,0.01944,0.6430,0.9340,56
7459.5000,0.79700,0.01960,0.6380,0.9260,54
7460.5000,0.79900,0.02229,0.6720,0.9840,49
7461.5000,0.82900,0.02099,0.6250,0.9420,57
7462.5000,0.79200,0.02181,0.6390,0.9380,47
7463.5000,0.78600,0.01788,0.6400,0.9100,57
7464.5000,0.73000,0.01688,0.6520,0.8810,46
7465.5000,0.79300,0.01957,0.6540,0.9390,53
7466.5000,0.80600,0.01897,0.6370,0.9260,58
7467.5000,0.77600,0.02064,0.6850,0.9680,47
7468.5000,0.83300,0.02138,0.6380,0.9580,56
7469.5000,0.80000,0.02118,0.6570,0.9380,44
7470.5000,0.80700,0.01987,0.6380,0.9300,54
7471.5000,0.74700,0.01628,0.6720,0.9090,53
7472.5000,0.82600,0.01935,0.7090,0.9880,52
7473.5000,0.78000,0.01735,0.6480,0.9030,54
7474.5000,0.77900,0.01696,0.6860,0.9210,48
7475.5000,0.79700,0.02198,0.6140,0.9340,53
7476.5000,0.73400,0.02275,0.6430,0.9550,47
7477.5000,0.79700,0.01633,0.6700,0.9100,54
7478.5000,0.77100,0.01978,0.6540,0.9500,56
7479.5000,0.77600,0.01656,0.6940,0.9210,47
7480.5000,0.78800,0.01864,0.6630,0.9420,56
7481.5000,0.77400,0.01922,0.6850,0.9400,44
7482.5000,0.82300,0.02164,0.6060,0.9270,55
7483.5000,0.76100,0.01837,0.6840,0.9490,52
7484.5000,0.79600,0.01990,0.6700,0.9570,52
7485.5000,0.79900,0.01919,0.6520,0.9340,54
7486.5000,0.77600,0.02064,0.6280,0.9080,46
7487.5000,0.82200,0.02145,0.6250,0.9460,56
7488.5000,0.76500,0.02173,0.6520,0.9370,43
7489.5000,0.76800,0.01753,0.6350,0.8950,55
7490.5000,0.77000,0.02097,0.6630,0.9740,55
7491.5000,0.76300,0.02203,0.6670,0.9690,47
7492.5000,0.81100,0.02045,0.6500,0.9560,56
7493.5000,0.78900,0.01983,0.7000,0.9690,46
7494.5000,0.77400,0.01510,0.6700,0.8940,55
7495.5000,0.78300,0.01848,0.6810,0.9290,45
7496.5000,0.82600,0.01720,0.6790,0.9270,52
7497.5000,0.75700,0.01625,0.6620,0.9030,55
7498.5000,0.81600,0.02311,0.6490,0.9590,45
7499.5000,0.77600,0.01810,0.6420,0.9080,54
7500.5000,0.80900,0.02452,0.6810,0.9950,41
7501.5000,0.77100,0.01676,0.6930,0.9370,53
7502.5000,0.77800,0.01793,0.6680,0.9190,49
7503.5000,0.81800,0.01864,0.7020,0.9630,49
7504.5000,0.79200,0.02240,0.6120,0.9320,51
7505.5000,0.77100,0.01968,0.6720,0.9360,45
7506.5000,0.81500,0.01841,0.6510,0.9240,55
7507.5000,0.76100,0.02245,0.6380,0.9220,40
7508.5000,0.81200,0.01847,0.6460,0.9150,53
7509.5000,0.74600,0.02011,0.6300,0.9200,52
7510.5000,0.77900,0.02337,0.6180,0.9350,46
7511.5000,0.74300,0.01960,0.5950,0.8830,54
7512.5000,0.78800,0.02501,0.6430,0.9710,43
7513.5000,0.74400,0.02104,0.6050,0.9170,55
7514.5000,0.73600,0.01780,0.6560,0.8840,41
7515.5000,0.74800,0.02149,0.6430,0.9530,52
7516.5000,0.75900,0.02060,0.6450,0.9450,53
7517.5000,0.74300,0.02417,0.6040,0.9210,43
7518.5000,0.83600,0.02014,0.6590,0.9550,54
7519.5000,0.77600,0.02443,0.6570,0.9660,40
7520.5000,0.79300,0.01946,0.6470,0.9330,54
7521.5000,0.77700,0.02268,0.6250,0.9360,47
7522.5000,0.78700,0.02201,0.6430,0.9480,48
7523.5000,0.79400,0.02556,0.6180,0.9830,51
7524.5000,0.79100,0.02122,0.6730,0.9480,42
7525.5000,0.76000,0.01994,0.6560,0.9490,54
7526.5000,0.77200,0.02350,0.6250,0.9070,36
7527.5000,0.83900,0.02136,0.6510,0.9620,53
7528.5000,0.75100,0.02086,0.6760,0.9620,47
7529.5000,0.87600,0.02093,0.6730,0.9600,47
7530.5000,0.78400,0.01886,0.6550,0.9190,49
7531.5000,0.75400,0.02429,0.6360,0.9470,41
7532.5000,0.80800,0.02305,0.6380,0.9640,50
7533.5000,0.72100,0.02166,0.6580,0.9250,38
7534.5000,0.81100,0.02079,0.7010,0.9980,51
7535.5000,0.79600,0.01768,0.6480,0.8980,50
7536.5000,0.84200,0.01780,0.7030,0.9310,41
7537.5000,0.83900,0.02267,0.6510,0.9780,52
7538.5000,0.76900,0.01890,0.6730,0.9090,39
7539.5000,0.75100,0.02344,0.5950,0.9330,52
7540.5000,0.71800,0.02103,0.6110,0.8770,40
7541.5000,0.77400,0.01855,0.6330,0.8900,48
7542.5000,0.74800,0.01932,0.6100,0.8860,51
7543.5000,0.79400,0.01644,0.7220,0.9300,40
7544.5000,0.85200,0.02108,0.6360,0.9400,52
7545.5000,0.79600,0.02571,0.6420,0.9590,38
7546.5000,0.81100,0.01967,0.6240,0.9050,51
7547.5000,0.73900,0.02326,0.6310,0.9360,43
7548.5000,0.84700,0.02020,0.6820,0.9530,45
7549.5000,0.79200,0.02661,0.5970,0.9770,51
7550.5000,0.76600,0.02141,0.6530,0.9170,38
7551.5000,0.81300,0.02023,0.6230,0.9120,51
7552.5000,0.77100,0.02375,0.6340,0.9110,34
7553.5000,0.82300,0.01946,0.6530,0.9310,51
7554.5000,0.75300,0.02284,0.6620,0.9580,42
7555.5000,0.80700,0.01786,0.6890,0.9260,44
7556.5000,0.79000,0.02158,0.6540,0.9530,48
7557.5000,0.79100,0.02074,0.6670,0.9260,39
7558.5000,0.78600,0.02443,0.6180,0.9600,49
7559.5000,0.76600,0.02324,0.6480,0.9190,34
7560.5000,0.77700,0.02721,0.6380,1.0150,48
7561.5000,0.75400,0.02089,0.6180,0.8920,43
7562.5000,0.85600,0.02284,0.6640,0.9670,44
7563.5000,0.79900,0.02497,0.6310,0.9660,45
7564.5000,0.77900,0.02154,0.6490,0.9180,39
7565.5000,0.87700,0.02403,0.6530,0.9790,46
7566.5000,0.77200,0.02332,0.6350,0.9070,34
7567.5000,0.79300,0.01860,0.6370,0.8920,47
7568.5000,0.77100,0.02234,0.6460,0.9390,43
7569.5000,0.82000,0.02229,0.6690,0.9510,40
7570.5000,0.77700,0.01600,0.6310,0.8480,46
7571.5000,0.75000,0.01622,0.6900,0.8900,38
7572.5000,0.78400,0.02080,0.6300,0.9090,45
7573.5000,0.72900,0.02183,0.6420,0.9040,36
7574.5000,0.83000,0.01482,0.6970,0.8980,46
7575.5000,0.80500,0.02216,0.6590,0.9530,44
7576.5000,0.78400,0.01952,0.6860,0.9360,41
7577.5000,0.76100,0.01976,0.6540,0.9250,47
7578.5000,0.76100,0.02318,0.6530,0.9350,37
7579.5000,0.79700,0.01409,0.7110,0.9000,45
7580.5000,0.77200,0.02260,0.6500,0.9250,37
7581.5000,0.78900,0.01804,0.6410,0.8830,45
7582.5000,0.76400,0.01737,0.6740,0.9070,45
7583.5000,0.78500,0.02328,0.6310,0.9180,38
7584.5000,0.77700,0.02266,0.6460,0.9600,48
7585.5000,0.76500,0.02875,0.6510,0.9960,36
7586.5000,0.78200,0.01790,0.6560,0.9040,48
7587.5000,0.78300,0.02461,0.6280,0.9150,34
7588.5000,0.76900,0.01410,0.6810,0.8680,44
7589.5000,0.75700,0.02196,0.6070,0.8950,43
7590.5000,0.73200,0.02225,0.6840,0.9510,36
7591.5000,0.78200,0.01663,0.6780,0.9060,47
7592.5000,0.75700,0.01733,0.6990,0.9070,36
7593.5000,0.76400,0.01998,0.6470,0.9180,46
7594.5000,0.78400,0.02307,0.6320,0.9010,34
7595.5000,0.78400,0.02452,0.6390,0.9680,45
7596.5000,0.71400,0.02299,0.6280,0.9330,44
7597.5000,0.77600,0.02717,0.6500,0.9850,38
7598.5000,0.76600,0.02509,0.6130,0.9570,47
7599.5000,0.85000,0.01955,0.6960,0.9240,34
7600.5000,0.80100,0.02385,0.6180,0.9450,47
7601.5000,0.77000,0.02045,0.6760,0.9110,33
7602.5000,0.75300,0.02533,0.6410,0.9770,44
7603.5000,0.71700,0.01998,0.6300,0.8890,42
7604.5000,0.72700,0.02975,0.5850,0.9370,35
7605.5000,0.77500,0.01946,0.6410,0.9050,46
7606.5000,0.74700,0.02663,0.6580,0.9640,33
7607.5000,0.81800,0.02042,0.6640,0.9380,45
7608.5000,0.75900,0.02435,0.6340,0.9180,34
7609.5000,0.75600,0.02234,0.6610,0.9540,43
7610.5000,0.72800,0.01890,0.6250,0.8700,42
7611.5000,0.77400,0.01833,0.6800,0.9000,36
7612.5000,0.73600,0.02065,0.6510,0.9280,45
7613.5000,0.74500,0.03003,0.6290,0.9740,33
7614.5000,0.78700,0.02333,0.6390,0.9450,43
7615.5000,0.75500,0.02681,0.5800,0.8880,33
7616.5000,0.76400,0.01571,0.6690,0.8750,43
7617.5000,0.74600,0.02268,0.6180,0.9120,42
7618.5000,0.76100,0.02100,0.6730,0.9250,36
7619.5000,0.80900,0.02132,0.5910,0.8770,45
7620.5000,0.75500,0.02660,0.6380,0.9390,32
7621.5000,0.77200,0.02249,0.6100,0.9050,43
7622.5000,0.72200,0.02290,0.6040,0.8710,34
7623.5000,0.79500,0.01832,0.6670,0.9100,44
7624.5000,0.72400,0.01671,0.6370,0.8510,41
7625.5000,0.74700,0.02858,0.6090,0.9660,39
7626.5000,0.75400,0.02239,0.6220,0.9190,44
7627.5000,0.76700,0.02180,0.6710,0.9290,35
7628.5000,0.80700,0.02249,0.6180,0.9130,43
7629.5000,0.74800,0.02237,0.6640,0.9210,33
7630.5000,0.82400,0.02036,0.6400,0.9070,43
7631.5000,0.71700,0.02746,0.5860,0.9290,39
7632.5000,0.76900,0.01890,0.6720,0.9140,41
7633.5000,0.76000,0.01773,0.6550,0.8820,41
7634.5000,0.79300,0.02630,0.6580,0.9780,37
7635.5000,0.79000,0.02432,0.6350,0.9540,43
7636.5000,0.71300,0.04185,0.6040,1.0700,31
7637.5000,0.84200,0.02028,0.6760,0.9450,44
7638.5000,0.75100,0.02103,0.6640,0.9300,40
7639.5000,0.78000,0.02174,0.6600,0.9280,38
7640.5000,0.78700,0.02384,0.6410,0.9500,42
7641.5000,0.75500,0.02358,0.6550,0.9300,34
7642.5000,0.78800,0.02065,0.6530,0.9270,44
7643.5000,0.73800,0.02353,0.6710,0.9200,28
7644.5000,0.83500,0.02751,0.6040,0.9690,44
7645.5000,0.74400,0.01760,0.6890,0.9060,38
7646.5000,0.75200,0.01776,0.6700,0.8890,38
7647.5000,0.80000,0.01991,0.6530,0.9110,42
7648.5000,0.72700,0.01904,0.6550,0.8770,34
7649.5000,0.81000,0.02254,0.6440,0.9430,44
7650.5000,0.75700,0.02353,0.6440,0.9060,31
7651.5000,0.74800,0.02028,0.6140,0.8830,44
7652.5000,0.73300,0.02240,0.6460,0.9110,35
7653.5000,0.75200,0.01597,0.6660,0.8680,40
7654.5000,0.79100,0.01906,0.6580,0.9080,43
7655.5000,0.72300,0.02075,0.6380,0.8800,34
7656.5000,0.74400,0.01853,0.6220,0.8650,43
7657.5000,0.73000,0.02068,0.6210,0.8550,32
7658.5000,0.75100,0.02058,0.6220,0.8950,44
7659.5000,0.76500,0.02428,0.6110,0.8900,33
7660.5000,0.76000,0.01529,0.6620,0.8530,39
7661.5000,0.73900,0.01652,0.6240,0.8330,40
7662.5000,0.76200,0.01595,0.6550,0.8410,34
7663.5000,0.69800,0.01533,0.6110,0.8120,43
7664.5000,0.69700,0.03646,0.5960,1.0020,31
7665.5000,0.78000,0.01570,0.6450,0.8460,41
7666.5000,0.68000,0.02497,0.5780,0.8560,31
7667.5000,0.72500,0.01921,0.6110,0.8600,42
7668.5000,0.69500,0.01266,0.5960,0.7500,37
7669.5000,0.74800,0.02252,0.6170,0.8910,37
7670.5000,0.77200,0.02034,0.6430,0.8970,39
7671.5000,0.77900,0.02142,0.6420,0.8990,36
7672.5000,0.78000,0.01946,0.6620,0.9050,39
7673.5000,0.72900,0.02906,0.6170,0.9300,29
7674.5000,0.76100,0.02024,0.6470,0.9030,40
7675.5000,0.76500,0.01940,0.6360,0.8720,37
7676.5000,0.75700,0.01921,0.6540,0.8780,34
7677.5000,0.76800,0.01802,0.6550,0.8830,40
7678.5000,0.73500,0.01784,0.6600,0.8650,33
7679.5000,0.78800,0.02015,0.6290,0.8870,41
7680.5000,0.74400,0.01958,0.6810,0.8990,31
7681.5000,0.73100,0.01991,0.6560,0.9110,41
7682.5000,0.77800,0.02118,0.6750,0.9220,34
7683.5000,0.77600,0.01784,0.6570,0.8740,37
7684.5000,0.73900,0.02135,0.6330,0.9030,40
7685.5000,0.74700,0.01741,0.6940,0.8940,33
7686.5000,0.81700,0.02124,0.6550,0.9270,41
7687.5000,0.79100,0.02128,0.7100,0.9470,31
7688.5000,0.80000,0.01749,0.6750,0.8990,41
7689.5000,0.74400,0.01967,0.6790,0.8980,31
7690.5000,0.76800,0.01793,0.6660,0.8900,39
7691.5000,0.75400,0.02058,0.6470,0.8940,36
7692.5000,0.80300,0.02033,0.6500,0.8940,36
7693.5000,0.75100,0.01663,0.6600,0.8650,38
7694.5000,0.75400,0.02457,0.6200,0.8980,32
7695.5000,0.75800,0.02253,0.5880,0.8730,40
7696.5000,0.71900,0.01716,0.6420,0.8170,26
7697.5000,0.76100,0.01779,0.6720,0.8970,40
7698.5000,0.69300,0.01702,0.6540,0.8610,37
7699.5000,0.77900,0.02067,0.6300,0.8710,34
7700.5000,0.74600,0.02034,0.6450,0.8990,39
7701.5000,0.72800,0.02219,0.6220,0.8730,32
7702.5000,0.76300,0.01952,0.6380,0.8880,41
7703.5000,0.71400,0.02182,0.6200,0.8590,30
7704.5000,0.81000,0.01849,0.6540,0.8850,39
7705.5000,0.76700,0.01980,0.6830,0.9070,32
7706.5000,0.73500,0.02180,0.6200,0.8780,35
7707.5000,0.77200,0.02085,0.6430,0.9000,38
7708.5000,0.79000,0.02899,0.6150,0.9430,32
7709.5000,0.75200,0.02024,0.6430,0.8990,40
7710.5000,0.74900,0.03076,0.6180,0.9550,30
7711.5000,0.76200,0.02402,0.6000,0.9000,39
7712.5000,0.70300,0.02281,0.5930,0.8300,27
7713.5000,0.76300,0.01955,0.6320,0.8730,38
7714.5000,0.74400,0.02096,0.6410,0.8890,35
7715.5000,0.75300,0.01449,0.6720,0.8410,34
7716.5000,0.76300,0.02312,0.6080,0.8930,38
7717.5000,0.68100,0.02443,0.5910,0.8630,31
7718.5000,0.76800,0.02166,0.6570,0.9310,40
7719.5000,0.72200,0.02154,0.6300,0.8620,29
7720.5000,0.77800,0.02336,0.6110,0.8990,38
7721.5000,0.74400,0.02028,0.6370,0.8700,33
7722.5000,0.77000,0.02135,0.6140,0.8630,34
7723.5000,0.71000,0.01582,0.6370,0.8320,38
7724.5000,0.77600,0.02398,0.6490,0.9160,31
7725.5000,0.75500,0.01545,0.6690,0.8620,39
7726.5000,0.66800,0.02303,0.6040,0.8520,29
7727.5000,0.78000,0.01736,0.6550,0.8690,38
7728.5000,0.66800,0.02627,0.5860,0.8640,28
7729.5000,0.79000,0.01784,0.6460,0.8660,38
7730.5000,0.72300,0.02075,0.6510,0.8930,34
7731.5000,0.75600,0.01552,0.6560,0.8370,34
7732.5000,0.75600,0.02295,0.6160,0.8990,38
7733.5000,0.70800,0.02410,0.6300,0.8940,30
7734.5000,0.83300,0.01833,0.6720,0.9010,39
7735.5000,0.74800,0.02164,0.6740,0.9030,28
7736.5000,0.76800,0.01922,0.6340,0.8740,39
7737.5000,0.75000,0.02443,0.6850,0.9570,31
7738.5000,0.75100,0.02299,0.6080,0.8800,35
7739.5000,0.76500,0.01833,0.6980,0.9180,36
7740.5000,0.74800,0.02479,0.5930,0.8690,31
7741.5000,0.82500,0.02129,0.6470,0.9060,37
7742.5000,0.74100,0.02563,0.6600,0.9360,29
7743.5000,0.78900,0.02014,0.6610,0.9060,37
7744.5000,0.72300,0.01598,0.6310,0.7940,26
7745.5000,0.74500,0.02028,0.6240,0.8740,38
7746.5000,0.80700,0.01567,0.6990,0.8790,33
7747.5000,0.75600,0.01764,0.6740,0.8640,29
7748.5000,0.73700,0.02042,0.6300,0.8850,39
7749.5000,0.72200,0.02006,0.6310,0.8470,29
7750.5000,0.71900,0.01695,0.6110,0.8200,38
7751.5000,0.73800,0.02032,0.6600,0.8750,28
7752.5000,0.77400,0.02121,0.6160,0.8740,37
7753.5000,0.71900,0.02343,0.6350,0.8830,28
7754.5000,0.78300,0.02864,0.6370,0.9610,32
7755.5000,0.75300,0.01967,0.6710,0.8970,33
7756.5000,0.79000,0.01750,0.7120,0.9100,32
7757.5000,0.75500,0.01955,0.6390,0.8670,34
7758.5000,0.73200,0.02273,0.6460,0.8950,30
7759.5000,0.74600,0.01741,0.6050,0.8080,34
7760.5000,0.71600,0.02249,0.6770,0.9150,28
7761.5000,0.71700,0.01925,0.6460,0.8770,36
7762.5000,0.71200,0.02077,0.6420,0.8770,32
7763.5000,0.73200,0.01976,0.6630,0.8830,31
7764.5000,0.72000,0.01742,0.6360,0.8450,36
7765.5000,0.74300,0.01486,0.7070,0.8670,29
7766.5000,0.77100,0.01508,0.6750,0.8560,36
7767.5000,0.73200,0.01513,0.6880,0.8510,29
7768.5000,0.76200,0.01699,0.6270,0.8280,35
7769.5000,0.73800,0.01912,0.6660,0.8610,26
7770.5000,0.75900,0.01658,0.6510,0.8500,36
7771.5000,0.73700,0.01541,0.6590,0.8360,33
7772.5000,0.75600,0.02069,0.6610,0.8800,28
7773.5000,0.75900,0.01467,0.6410,0.8170,36
7774.5000,0.76500,0.01588,0.6660,0.8370,29
7775.5000,0.75800,0.01995,0.6570,0.8930,35
7776.5000,0.71400,0.02598,0.6610,0.9310,27
7777.5000,0.76000,0.02118,0.6670,0.9140,34
7778.5000,0.71600,0.01961,0.6330,0.8330,26
7779.5000,0.78400,0.01826,0.6330,0.8460,34
7780.5000,0.76000,0.02176,0.6500,0.9000,33
7781.5000,0.81200,0.02117,0.6590,0.8870,29
7782.5000,0.86700,0.02671,0.6630,0.9790,35
7783.5000,0.73700,0.02386,0.6810,0.9290,27
7784.5000,0.76000,0.02172,0.6280,0.8850,35
7785.5000,0.73500,0.01471,0.6470,0.7970,26
7786.5000,0.77800,0.02221,0.6420,0.9010,34
7787.5000,0.76200,0.02216,0.6460,0.8720,26
7788.5000,0.79800,0.02793,0.6500,0.9610,31
7789.5000,0.71700,0.02371,0.6220,0.8860,31
7790.5000,0.75600,0.02328,0.6270,0.8820,30
7791.5000,0.79300,0.01845,0.6700,0.8820,33
7792.5000,0.74800,0.01804,0.7140,0.8980,26
7793.5000,0.78700,0.02178,0.6500,0.9040,34
7794.5000,0.75700,0.01853,0.6620,0.8510,26
7795.5000,0.77100,0.02378,0.6420,0.9110,32
7796.5000,0.75400,0.02001,0.6650,0.8730,27
7797.5000,0.77900,0.01963,0.6660,0.8810,30
7798.5000,0.76900,0.01994,0.6210,0.8430,31
7799.5000,0.75400,0.01734,0.6690,0.8590,30
7800.5000,0.68300,0.02721,0.5910,0.8940,31
7801.5000,0.70600,0.01370,0.6750,0.8200,28
7802.5000,0.73500,0.01823,0.6410,0.8440,31
7803.5000,0.71100,0.01314,0.6680,0.8020,26
7804.5000,0.76300,0.02740,0.6290,0.9390,32
7805.5000,0.67500,0.01764,0.6370,0.8270,29
7806.5000,0.72500,0.02024,0.6460,0.8640,29
7807.5000,0.70500,0.02685,0.6380,0.9370,31
7808.5000,0.85000,0.02608,0.6460,0.9220,28
7809.5000,0.78000,0.02128,0.6340,0.8710,31
7810.5000,0.76200,0.02164,0.6720,0.9010,28
7811.5000,0.72500,0.02127,0.6270,0.8600,30
7812.5000,0.71800,0.02490,0.6400,0.8890,25
7813.5000,0.78700,0.02245,0.6910,0.9410,31
7814.5000,0.71600,0.02098,0.6440,0.8660,28
7815.5000,0.77400,0.02878,0.6430,0.9530,29
7816.5000,0.72900,0.02191,0.6200,0.8640,31
7817.5000,0.71500,0.02300,0.6400,0.8790,27
7818.5000,0.80700,0.01835,0.7030,0.9040,30
7819.5000,0.77200,0.01918,0.6760,0.8790,28
7820.5000,0.78600,0.01758,0.6770,0.8630,28
7821.5000,0.75900,0.01971,0.6670,0.8680,26
7822.5000,0.74100,0.02265,0.6390,0.8830,29
7823.5000,0.76400,0.02381,0.6550,0.9070,28
7824.5000,0.77700,0.02242,0.6350,0.8680,27
7825.5000,0.74500,0.01773,0.6800,0.8710,29
7826.5000,0.77500,0.01934,0.7050,0.9060,27
7827.5000,0.79500,0.02069,0.6760,0.8950,28
7828.5000,0.77800,0.01965,0.6890,0.8970,28
7829.5000,0.81800,0.01776,0.7030,0.8910,28
7830.5000,0.75300,0.02000,0.6470,0.8510,26
7831.5000,0.73300,0.02358,0.6370,0.8910,29
7832.5000,0.71400,0.03195,0.6160,0.9480,27
7833.5000,0.72000,0.02079,0.6350,0.8550,28
7834.5000,0.74100,0.02869,0.6180,0.9270,29
7835.5000,0.78400,0.02646,0.6210,0.8960,27
7836.5000,0.72400,0.02164,0.6240,0.8530,28
7837.5000,0.75800,0.02781,0.5610,0.8500,27
7838.5000,0.70700,0.01328,0.6190,0.7620,29
7839.5000,0.69700,0.01740,0.6320,0.8060,25
7840.5000,0.76400,0.02080,0.6410,0.8650,29
7841.5000,0.71700,0.03001,0.6010,0.8950,24
7842.5000,0.82900,0.02559,0.6340,0.8950,26
7843.5000,0.70700,0.02648,0.6130,0.8830,26
7844.5000,0.70800,0.02550,0.6210,0.8760,25
7845.5000,0.82400,0.02991,0.6560,0.9610,26
7846.5000,0.72300,0.02520,0.6230,0.8750,25
7847.5000,0.79900,0.02513,0.6390,0.9050,28
7848.5000,0.75200,0.02304,0.6640,0.8850,23
7849.5000,0.73100,0.02598,0.6140,0.8840,27
7850.5000,0.66700,0.03263,0.6190,0.9320,23
7851.5000,0.76100,0.01843,0.6610,0.8490,26
7852.5000,0.68000,0.02117,0.5920,0.8120,27
7853.5000,0.78300,0.02613,0.6520,0.9080,24
7854.5000,0.75300,0.02194,0.6550,0.8830,27
7855.5000,0.71800,0.01590,0.6480,0.8070,25
7856.5000,0.75600,0.02146,0.6460,0.8690,27
7857.5000,0.68800,0.02452,0.6160,0.8460,22
7858.5000,0.78700,0.02598,0.6140,0.8840,27
7859.5000,0.69200,0.01953,0.6440,0.8230,21
7860.5000,0.70100,0.02685,0.5890,0.8680,27
7861.5000,0.79500,0.02502,0.6600,0.9200,27
7862.5000,0.73300,0.02673,0.6640,0.9090,21
7863.5000,0.72700,0.02396,0.6570,0.9060,27
7864.5000,0.70800,0.01520,0.6610,0.8130,25
7865.5000,0.75500,0.02804,0.6220,0.9080,26
7866.5000,0.78300,0.02613,0.6630,0.9190,24
7867.5000,0.79500,0.02300,0.6930,0.9320,27
7868.5000,0.74000,0.02368,0.6650,0.8820,21
7869.5000,0.74200,0.01794,0.6750,0.8580,26
7870.5000,0.69500,0.01580,0.6300,0.7880,25
7871.5000,0.74100,0.02537,0.6480,0.8860,22
7872.5000,0.79400,0.02929,0.6420,0.9290,24
7873.5000,0.72200,0.02490,0.6070,0.8510,24
7874.5000,0.80700,0.02676,0.6320,0.8830,22
7875.5000,0.70700,0.02720,0.6540,0.9260,25
7876.5000,0.79500,0.02429,0.6360,0.8690,23
7877.5000,0.71700,0.01780,0.6520,0.8190,22
7878.5000,0.79400,0.01780,0.6760,0.8540,25
7879.5000,0.71700,0.01834,0.6840,0.8480,20
7880.5000,0.81100,0.02096,0.6790,0.8800,23
7881.5000,0.72900,0.03107,0.6120,0.9100,23
7882.5000,0.76000,0.01738,0.6870,0.8500,22
7883.5000,0.76400,0.02225,0.7130,0.9310,24
7884.5000,0.70300,0.02002,0.6850,0.8770,23
7885.5000,0.79600,0.03174,0.6590,0.9700,24
7886.5000,0.81000,0.02627,0.7110,0.9460,20
7887.5000,0.83300,0.01680,0.7260,0.8940,25
7888.5000,0.78600,0.02286,0.6890,0.8830,18
7889.5000,0.78600,0.02327,0.6730,0.9010,24
7890.5000,0.79100,0.02062,0.6940,0.8960,24
7891.5000,0.73200,0.01658,0.6760,0.8280,21
7892.5000,0.80500,0.01806,0.7220,0.8990,24
7893.5000,0.71800,0.02327,0.6620,0.8900,24
7894.5000,0.81700,0.02047,0.7150,0.9070,22
7895.5000,0.77200,0.01817,0.6880,0.8660,24
7896.5000,0.74600,0.02575,0.6270,0.8740,23
7897.5000,0.72200,0.02616,0.6270,0.8610,20
7898.5000,0.73100,0.02230,0.6180,0.8410,25
7899.5000,0.72000,0.02868,0.6090,0.8780,22
7900.5000,0.81000,0.02520,0.6540,0.8850,21
7901.5000,0.75100,0.02335,0.6380,0.8620,23
7902.5000,0.74700,0.02012,0.6510,0.8440,23
7903.5000,0.76900,0.03034,0.6630,0.9540,23
7904.5000,0.76300,0.01919,0.6660,0.8460,22
7905.5000,0.76600,0.02797,0.6290,0.9030,24
7906.5000,0.74000,0.02091,0.6700,0.8570,20
7907.5000,0.74200,0.02840,0.5990,0.8830,25
7908.5000,0.73600,0.02547,0.6800,0.9020,19
7909.5000,0.77300,0.02590,0.6630,0.9060,22
7910.5000,0.72600,0.01919,0.6620,0.8420,22
7911.5000,0.70200,0.02171,0.6310,0.8300,21
7912.5000,0.70200,0.02160,0.6160,0.8140,21
7913.5000,0.67700,0.02377,0.6210,0.8440,22
7914.5000,0.79100,0.03902,0.6230,0.9720,20
7915.5000,0.73200,0.02315,0.6370,0.8590,23
7916.5000,0.70300,0.02829,0.5940,0.8470,20
7917.5000,0.71400,0.02179,0.6460,0.8360,19
