night,expDate,fiveSigmaDepth,filter,fieldDec,fieldRA,expMJD,obsTimes,absFlux,fluxErr
2830,244529107,24.173895,g,-0.441474,1.011712,62410.198003,2827.13446419,7.0124732309,0.0706483338
2830,244530644,24.196638,g,-0.441474,1.011712,62410.215798,2829.11781218,7.2684413331,0.0713212281
2832,244702018,24.18502,g,-0.441474,1.011712,62412.199293,2829.13912418,7.0980984966,0.0713320434
2832,244703849,24.292649,g,-0.441474,1.011712,62412.220485,2829.19107218,7.1595259913,0.0713111472
2832,244708349,24.438375,g,-0.493128,1.033665,62412.272566,2829.21016418,7.2034444048,0.0713293705
2832,244709987,24.363969,g,-0.493128,1.033665,62412.291521,2830.13546017,7.2447023719,0.0714411508
2833,244789948,24.085827,r,-0.493128,1.033665,62413.216991,2830.15588417,7.1300891927,0.0713944493
2833,244791684,24.161712,r,-0.493128,1.033665,62413.237088,2830.30506817,7.0792574124,0.0713961349
2833,244804577,21.918476,z,-0.493128,1.033665,62413.386319,2831.12247217,7.0845749379,0.0716191595
2834,244875200,23.139718,i,-0.493128,1.033665,62414.203714,2831.12424817,7.1240474311,0.0716157527
2834,244875355,23.152438,i,-0.441474,1.011712,62414.205504,2831.13179617,7.0999608355,0.0715774714
2834,244876021,23.181697,i,-0.493128,1.033665,62414.213212,2831.15133217,7.0519507867,0.0715529615
2834,244877691,23.258815,i,-0.441474,1.011712,62414.232541,2835.08739214,7.2807394039,0.0718685777
2838,245217793,23.040947,u,-0.441474,1.011712,62418.168912,2835.08783614,7.2644566102,0.0718755217
2838,245217833,23.03886,u,-0.493128,1.033665,62418.169364,2835.13889614,7.2110403205,0.0718011183
2838,245222214,23.739618,i,-0.441474,1.011712,62418.220079,2835.15576814,7.1527081592,0.0717875763
2838,245223698,23.791128,i,-0.441474,1.011712,62418.237253,2839.10603612,7.2186605791,0.0723446556
2842,245565001,23.364791,i,-0.493128,1.033665,62422.187515,2839.12290812,7.1854160591,0.0723679224
2842,245566438,23.487593,i,-0.493128,1.033665,62422.20415,2839.14333212,7.1930137234,0.072390894
2842,245568197,23.480206,i,-0.493128,1.033665,62422.224508,2839.16864012,7.3120265486,0.0725140531
2842,245570384,23.559802,i,-0.493128,1.033665,62422.249817,2840.06996012,7.2675176156,0.0731235717
2843,245648272,22.69898,z,-0.493128,1.033665,62423.151306,2840.07084812,7.3475613405,0.0731354505
2843,245648350,22.707187,z,-0.441474,1.011712,62423.152201,2840.08550012,7.4525574564,0.073157758
2843,245649617,22.808161,z,-0.441474,1.011712,62423.166864,2840.08816412,7.2723357401,0.0731704461
2843,245649848,22.824905,z,-0.493128,1.033665,62423.169547,2841.07739611,7.4154658496,0.0735904257
2844,245735323,22.789665,z,-0.441474,1.011712,62424.158834,2841.08760811,7.3735467733,0.0736314619
2844,245736204,22.853807,z,-0.441474,1.011712,62424.169034,2844.06196409,7.452884526,0.0744361852
2847,245993179,22.403649,z,-0.493128,1.033665,62427.143277,2844.06285209,7.3401734078,0.0744205075
2847,245993256,22.409693,z,-0.441474,1.011712,62427.144172,2844.07706009,7.5459011466,0.0744233751
2847,245994489,22.494822,z,-0.493128,1.033665,62427.158449,2844.07794809,7.593621436,0.074417913
2847,245994567,22.50032,z,-0.441474,1.011712,62427.159344,2845.10092409,7.4645115775,0.0744855361
2848,246082945,22.642392,z,-0.493128,1.033665,62428.182236,2845.11690809,7.52527986,0.0745072092
2848,246084317,22.704382,z,-0.493128,1.033665,62428.198119,2847.07184008,7.5679087743,0.0752505461
2850,246253224,21.707102,y,-0.493128,1.033665,62430.153056,2847.07361608,7.5148299991,0.0752505038
2850,246253378,21.7173,y,-0.441474,1.011712,62430.154845,2852.19249205,7.4587958264,0.076081
2855,246695675,23.231664,i,-0.493128,1.033665,62435.274027,2852.20936405,7.5995781691,0.0761465807
2855,246697101,23.220036,i,-0.493128,1.033665,62435.290529,2854.04974404,7.7542025238,0.0760195883
2857,246856143,23.734927,r,-0.441474,1.011712,62437.131286,2854.05285204,7.5819935542,0.0760233115
2857,246856413,23.713912,r,-0.493128,1.033665,62437.134419,2854.07105604,7.527551796,0.0760159449
2857,246857983,23.794994,r,-0.441474,1.011712,62437.152582,2854.07327604,7.6721023249,0.0760202048
2857,246858177,23.789684,r,-0.493128,1.033665,62437.154828,2854.07549604,7.6175167352,0.076017172
2857,246858335,23.780776,r,-0.441474,1.011712,62437.156666,2854.10169204,7.6232222328,0.0760351451
2857,246860620,23.822561,r,-0.441474,1.011712,62437.183108,2855.03853203,7.6593091591,0.0764367468
2858,246941562,24.586118,g,-0.493128,1.033665,62438.119932,2855.05806803,7.4935216115,0.0764355646
2858,246943251,24.696688,g,-0.493128,1.033665,62438.139484,2858.01111201,7.6698691856,0.0768437571
2861,247198376,23.290198,i,-0.441474,1.011712,62441.092323,2858.03109201,7.5653044105,0.076893723
2861,247200115,23.417741,i,-0.441474,1.011712,62441.112452,2858.03286801,7.6453142253,0.0769060648
2861,247200270,23.42346,i,-0.493128,1.033665,62441.114241,2858.04485601,7.6521675067,0.0769278388
2861,247201295,23.485559,i,-0.493128,1.033665,62441.126109,2858.06039601,7.4235252603,0.0769685542
2861,247202660,23.560889,i,-0.441474,1.011712,62441.141901,2858.07549201,7.7014001416,0.0769958469
2861,247203945,23.616492,i,-0.441474,1.011712,62441.156776,2871.03185594,7.7571453097,0.0762937083
2874,248323363,23.925126,r,-0.493128,1.033665,62454.112999,2871.03274394,7.7241901251,0.0763105688
2874,248323440,23.931186,r,-0.441474,1.011712,62454.113894,2871.04473194,7.6764396036,0.07629708
2874,248324511,23.979786,r,-0.493128,1.033665,62454.126291,2871.04561994,7.7096547306,0.0762969935
2874,248324589,23.985043,r,-0.441474,1.011712,62454.127191,2874.05593993,7.5490060938,0.0763918079
2877,248584644,22.416804,z,-0.441474,1.011712,62457.137093,2874.07458793,7.5628996377,0.0764163239
2877,248586273,22.461519,z,-0.441474,1.011712,62457.155939,2875.01009592,7.6478042297,0.0767954563
2878,248667106,21.430552,y,-0.441474,1.011712,62458.09151,2875.01275992,7.7312588394,0.0767742772
2878,248667338,21.439017,y,-0.441474,1.011712,62458.094194,2875.01675592,7.7204168723,0.0767721594
2878,248667687,21.451223,y,-0.441474,1.011712,62458.098232,2875.01764392,7.6367673305,0.0767723205
2878,248667764,21.4508,y,-0.493128,1.033665,62458.099126,2875.03007592,7.7044944683,0.0767990476
2878,248668847,21.48744,y,-0.441474,1.011712,62458.111656,2877.00543191,7.650144987,0.0766585369
2880,248839493,21.795669,y,-0.493128,1.033665,62460.086732,2878.0173079,7.5232281816,0.0764721089
2881,248926917,21.618023,y,-0.493128,1.033665,62461.09858,2879.0433919,7.788379518,0.0765434185
2882,249015577,22.110093,z,-0.441474,1.011712,62462.124736,2879.0620399,7.6390411547,0.076508314
2882,249017183,22.137729,z,-0.441474,1.011712,62462.143324,2879.1388519,7.7281854909,0.0765176102
2882,249023831,22.178269,z,-0.493128,1.033665,62462.220269,2879.1641599,7.6450132834,0.0765100156
2882,249026002,22.144206,z,-0.493128,1.033665,62462.245405,2882.13141188,7.7900987782,0.0772911137
2885,249282378,22.889263,i,-0.441474,1.011712,62465.212711,2882.13274388,7.600368913,0.077288575
2885,249282495,22.901022,i,-0.493128,1.033665,62465.214074,2882.14606388,7.589293606,0.077235898
2885,249283662,22.856345,i,-0.441474,1.011712,62465.227572,2882.14739588,7.5279958662,0.0772406777
2885,249283780,22.870273,i,-0.493128,1.033665,62465.228936,2883.94781587,7.5665395502,0.0772129676
2887,249439337,21.368975,y,-0.441474,1.011712,62467.02937,2890.95147183,7.8467902394,0.0779034597
2894,250044437,21.193468,y,-0.441474,1.011712,62474.032836,2892.97966382,7.7941270867,0.0777612939
2896,250219674,23.23396,u,-0.493128,1.033665,62476.061048,2892.98232782,7.7405105272,0.0777608917
2896,250219906,23.249778,u,-0.441474,1.011712,62476.063737,2895.9584598,7.7449747172,0.0784322722
2899,250477044,21.148101,y,-0.493128,1.033665,62479.03987,2899.95046378,7.991800694,0.0793178508
2903,250821933,22.132696,z,-0.441474,1.011712,62483.031633,2899.95667978,7.7876780741,0.0793275352
2903,250822479,22.14516,z,-0.493128,1.033665,62483.037961,2899.96111978,7.9306026012,0.0793361922
2903,250822868,22.157453,z,-0.441474,1.011712,62483.042455,2899.97621578,8.010011846,0.0793238851
2903,250824171,23.098356,z,-0.493128,1.033665,62483.057546,2901.06934377,8.0142297999,0.0799157263
2904,250918634,23.683559,r,-0.441474,1.011712,62484.150863,2901.09287577,8.149387495,0.0798552431
2904,250920655,23.69242,r,-0.441474,1.011712,62484.174256,2910.05679172,8.2111835289,0.0818292353
2913,251695137,23.261258,i,-0.493128,1.033665,62493.138168,2910.05812372,8.2171949258,0.0818501184
2913,251695256,23.245879,i,-0.441474,1.011712,62493.13954,2910.06877972,8.1535892294,0.0818459165
2913,251696168,23.232171,i,-0.493128,1.033665,62493.150099,2915.0686637,8.4241890139,0.0840175623
2918,252128159,24.295082,r,-0.493128,1.033665,62498.14999,2915.0864237,8.4517370906,0.0839854534
2918,252129707,24.2835,r,-0.493128,1.033665,62498.167914,2915.1028517,8.4560813028,0.0839912833
2918,252131111,24.194502,r,-0.493128,1.033665,62498.184164,2915.1192797,8.507533796,0.0840187385
2918,252132523,24.105682,r,-0.493128,1.033665,62498.200503,2916.10185169,8.4387566612,0.084173422
2919,252217440,24.18157,g,-0.441474,1.011712,62499.183335,2919.00783167,8.6739754748,0.0860462641
2922,252468517,23.340412,u,-0.441474,1.011712,62502.089318,2922.05056366,8.7338659284,0.0866974244
2925,252731391,24.512387,g,-0.493128,1.033665,62505.131849,2922.06255166,8.6804578718,0.0866983487
2925,252732423,24.482305,g,-0.493128,1.033665,62505.143791,2923.08597165,8.6899947854,0.0868511883
2926,252820855,23.357555,u,-0.493128,1.033665,62506.167306,2926.01459563,8.6659820286,0.0875055213
2929,253073872,24.770338,g,-0.441474,1.011712,62509.095744,2926.02791563,8.7576767084,0.0875198529
2929,253075060,24.81242,g,-0.441474,1.011712,62509.109498,2927.99217162,8.8460146524,0.088456849
2931,253244770,23.475142,i,-0.441474,1.011712,62511.073738,2928.00726762,8.8316496016,0.0884191543
2931,253246066,23.473541,i,-0.441474,1.011712,62511.088735,2928.99339162,8.8620481145,0.0883425437
2932,253331255,24.488056,r,-0.441474,1.011712,62512.074716,2929.01248362,8.846437243,0.0884161438
2932,253332916,24.480412,r,-0.441474,1.011712,62512.093939,2930.09273561,8.8787682935,0.0888130419
2933,253426244,23.341993,i,-0.493128,1.033665,62513.174127,2930.11759961,8.9310573398,0.088953915
2933,253428402,23.155726,i,-0.493128,1.033665,62513.1991,2935.02823958,9.0670064643,0.0906572923
2938,253852681,22.245762,z,-0.493128,1.033665,62518.109745,2935.05221558,9.1031778454,0.0906754973
2938,253854732,22.168504,z,-0.493128,1.033665,62518.133477,2939.09305956,9.2144341242,0.0912033067
2942,254203875,21.502792,y,-0.441474,1.011712,62522.174481,2939.09350356,9.1778489958,0.0912028852
2942,254203913,21.534389,y,-0.493128,1.033665,62522.174927,2939.09616756,9.0560669946,0.0912138292
2942,254204145,21.520491,y,-0.493128,1.033665,62522.177614,2940.96274355,9.1966912575,0.0917018251
2944,254365423,21.473137,y,-0.441474,1.011712,62524.044249,2944.04454753,9.1568492725,0.0914300584
2947,254631672,23.701493,r,-0.493128,1.033665,62527.125839,2944.05786753,9.1484698847,0.0914291694
2947,254632812,23.547685,r,-0.493128,1.033665,62527.139032,2944.06141953,9.1906954285,0.0914145828
2947,254633149,23.45776,r,-0.441474,1.011712,62527.142933,2947.04065952,9.0754517417,0.0910312245
2950,254890529,23.264633,i,-0.493128,1.033665,62530.121875,2947.05353552,9.0377855808,0.0909777993
2950,254891660,23.164458,i,-0.441474,1.011712,62530.134964,2947.05531152,9.0126246215,0.0909678214
2950,254891815,23.18915,i,-0.493128,1.033665,62530.136753,2947.06419152,9.1581288703,0.0909772494
2950,254892562,23.10024,i,-0.441474,1.011712,62530.1454,2947.95929551,8.9785831227,0.0908341701
2951,254969915,21.771552,z,-0.441474,1.011712,62531.040692,2956.95340346,9.2544066194,0.091583125
2960,255746988,21.68267,z,-0.441474,1.011712,62540.03459,2956.95828746,9.286456226,0.0915615915
2960,255747420,21.684082,z,-0.493128,1.033665,62540.039594,2956.98714746,9.2194009891,0.0915408172
2960,255749929,23.836382,r,-0.493128,1.033665,62540.068633,2956.98759146,9.1073215811,0.0915387566
2960,255749969,23.806726,r,-0.441474,1.011712,62540.06909,2957.01112346,9.2257144538,0.0915671436
2960,255751973,23.715508,r,-0.441474,1.011712,62540.092291,2957.01156746,9.3051858445,0.0915672685
2960,255752012,23.749025,r,-0.493128,1.033665,62540.09274,2958.94918345,9.1124821959,0.0916396043
2962,255919427,21.298542,y,-0.493128,1.033665,62542.030411,2958.95007145,9.1787071154,0.0916418167
2962,255919506,21.287351,y,-0.441474,1.011712,62542.031329,2960.98137144,9.2271669851,0.0920245435
2964,256095036,23.338781,i,-0.441474,1.011712,62544.062926,2960.99691144,9.3140876741,0.0919890072
2964,256096356,23.275773,i,-0.441474,1.011712,62544.078195,2965.95905541,9.1664229619,0.0908050094
2969,256525083,21.653043,y,-0.441474,1.011712,62549.040318,2966.01100341,8.9706042119,0.0907770646
2969,256529581,21.489942,y,-0.493128,1.033665,62549.092376,2968.0125554,9.0892340928,0.0908986742
2971,256702502,21.819345,y,-0.441474,1.011712,62551.093781,2968.0129994,9.0832266856,0.0908975392
2971,256702541,21.850143,y,-0.493128,1.033665,62551.094227,2970.99801138,9.2560284076,0.0919955479
2974,256960454,22.954381,i,-0.493128,1.033665,62554.079339,2971.01133138,9.2541297878,0.0919704035
2974,256961593,22.829626,i,-0.493128,1.033665,62554.092515,2974.93318336,9.3829642423,0.093000679
2978,257300444,22.13117,z,-0.493128,1.033665,62558.014402,2974.93939936,9.2531202838,0.0930075617
2978,257300988,22.104278,z,-0.441474,1.011712,62558.020698,2974.95049936,9.2231280229,0.0930650028
2978,257301970,23.216026,z,-0.493128,1.033665,62558.032065,2976.98890335,9.3034856345,0.0930917056
2980,257478087,24.269576,g,-0.493128,1.033665,62560.07046,2976.98934735,9.1532377904,0.0930968138
2980,257478126,24.218379,g,-0.441474,1.011712,62560.070905,2979.95038333,9.192667648,0.0917565797
2983,257733942,22.884454,u,-0.441474,1.011712,62563.031741,2979.95082733,9.2088463151,0.0917626308
2983,257733981,22.920007,u,-0.493128,1.033665,62563.03219,2979.95437933,9.0593194209,0.0917671223
2983,257734290,22.857192,u,-0.441474,1.011712,62563.035774,2980.95382333,9.1178087265,0.0911813852
2984,257820628,22.909733,u,-0.493128,1.033665,62564.03505,2983.92995531,8.8201715321,0.0900668089
2987,258077777,21.655449,z,-0.493128,1.033665,62567.011317,2983.93039931,9.1384717907,0.0900629327
2987,258077816,21.637594,z,-0.441474,1.011712,62567.011768,2987.94815529,8.8703069829,0.088977813
2991,258424963,23.146939,i,-0.441474,1.011712,62571.029666,2987.94859929,8.891894666,0.088982
2991,258425001,23.196851,i,-0.493128,1.033665,62571.030112,2987.96280729,9.0407132432,0.0889336559
2991,258426230,23.115764,i,-0.493128,1.033665,62571.04433,2987.96325129,8.7911749274,0.0889277419
2991,258426268,23.053064,i,-0.441474,1.011712,62571.044775,2991.95170327,8.7242110255,0.0882877663
2995,258770865,22.750716,i,-0.493128,1.033665,62575.03317,2994.92295125,8.6546305674,0.0876881107
2998,259027554,21.671892,z,-0.441474,1.011712,62578.004105,2994.94071125,8.6601158374,0.0876529688
2998,259029126,22.018621,z,-0.441474,1.011712,62578.022303,3001.90929121,8.7662627388,0.0866876108
3005,259631208,21.201194,y,-0.441474,1.011712,62584.99084,3001.90973521,8.6049682751,0.0866909929
3005,259631247,21.228052,y,-0.493128,1.033665,62584.991286,3129.3443945,7.4561188257,0.0751630893
3132,270641570,21.393445,y,-0.493128,1.033665,62712.425585,3129.3466145,7.6099929358,0.0751531692
3132,270641764,21.400472,y,-0.441474,1.011712,62712.427833,3129.3546065,7.3076032256,0.0751409695
3132,270642470,21.414266,y,-0.493128,1.033665,62712.436002,3142.26168643,7.5383789262,0.0749825738
3145,271757634,21.649033,y,-0.441474,1.011712,62725.342987,3149.29020639,7.5968011445,0.0765181935
3152,272364905,23.427411,i,-0.441474,1.011712,62732.371589,3149.30441439,7.6766110805,0.0765277047
3152,272366126,23.466635,i,-0.441474,1.011712,62732.385727,3152.20462237,7.6783317644,0.0768127455
3155,272616693,23.743454,r,-0.441474,1.011712,62735.285807,3152.21971837,7.6936759181,0.0768122868
3155,272618025,23.83181,r,-0.441474,1.011712,62735.301224,3153.25779036,7.6184468598,0.0769056296
3156,272707704,24.338678,g,-0.441474,1.011712,62736.339175,3153.27865836,7.7788112778,0.0769127217
3156,272709488,24.402302,g,-0.441474,1.011712,62736.359826,3154.29808236,7.8025432875,0.07705732
3157,272797601,24.811707,g,-0.493128,1.033665,62737.37965,3154.31673036,7.833338465,0.0770624508
3157,272799200,24.840468,g,-0.493128,1.033665,62737.398159,3155.22648635,7.6949817685,0.0771351766
3158,272877787,22.94338,u,-0.493128,1.033665,62738.307725,3155.34192635,7.7061904945,0.0770133206
3158,272887777,21.539672,y,-0.441474,1.011712,62738.423352,3157.24402234,7.5944780133,0.0774231275
3160,273052110,24.452086,r,-0.493128,1.033665,62740.325354,3157.26267034,7.7391087388,0.0773866393
3160,273053708,24.51922,r,-0.493128,1.033665,62740.343849,3158.21016634,7.7131074891,0.0775609861
3161,273135569,23.073002,u,-0.441474,1.011712,62741.291308,3160.29474632,7.7034878577,0.0774063816
3163,273315705,23.795831,i,-0.493128,1.033665,62743.376217,3160.31739032,7.7797655258,0.0774140809
3163,273317633,23.821889,i,-0.493128,1.033665,62743.398534,3160.33426232,7.7820867839,0.0774626833
3163,273319093,21.66284,y,-0.441474,1.011712,62743.415437,3161.31905432,7.8616397717,0.0775584108
3164,273404179,24.411449,r,-0.441474,1.011712,62744.400226,3161.32083032,7.8540990878,0.077551422
3164,273404345,24.414403,r,-0.493128,1.033665,62744.402148,3163.20561031,7.9010519348,0.0781301309
3166,273567212,23.693271,i,-0.441474,1.011712,62746.287184,3163.20649831,7.9335781195,0.0781285314
3166,273567252,23.691143,i,-0.493128,1.033665,62746.287639,3163.22292631,7.7883456523,0.0781356673
3166,273568678,23.771954,i,-0.441474,1.011712,62746.304151,3163.22337031,7.924289193,0.078133218
3166,273568718,23.769633,i,-0.493128,1.033665,62746.304612,3167.26510229,7.8621210779,0.0788674389
3170,273917942,24.552908,r,-0.441474,1.011712,62750.346553,3167.28463829,7.8610931634,0.0788686097
3170,273919627,24.582463,r,-0.441474,1.011712,62750.366057,3168.17707828,7.8731333747,0.0786815324
3171,273996724,21.609378,y,-0.493128,1.033665,62751.258386,3168.23701828,7.9119896521,0.0787449253
3171,274001895,24.146541,r,-0.441474,1.011712,62751.318233,3168.25033828,7.8763093404,0.0787237862
3171,274003073,24.305742,r,-0.441474,1.011712,62751.331872,3171.18473426,7.8415225657,0.0792612371
3174,274256594,21.476826,y,-0.493128,1.033665,62754.26614,3171.18828626,7.8441345834,0.0792274334
3174,274256903,21.493618,y,-0.441474,1.011712,62754.269719,3171.18917426,8.0084983782,0.0792300467
3174,274256981,21.493538,y,-0.493128,1.033665,62754.270614,3171.29085026,7.9106519928,0.0791795632
3174,274265751,22.721744,z,-0.493128,1.033665,62754.372119,3172.17707426,7.966763993,0.0796233343
3175,274342317,21.604291,y,-0.441474,1.011712,62755.258308,3172.17973826,8.0189423337,0.0796245375
3175,274342549,21.611666,y,-0.493128,1.033665,62755.260991,3173.15343025,7.8788218363,0.0799680265
3176,274426683,21.345186,y,-0.441474,1.011712,62756.234767,3173.16009025,7.9464881866,0.0799427627
3176,274427264,21.375668,y,-0.493128,1.033665,62756.241491,3175.20337824,8.0724409658,0.0797945268
3178,274603784,22.519491,z,-0.441474,1.011712,62758.284543,3175.21536624,8.0269799478,0.0797788322
3178,274604830,22.562866,z,-0.441474,1.011712,62758.296653,3175.24733424,8.1069519096,0.0798241349
3178,274607595,22.65047,z,-0.441474,1.011712,62758.328649,3175.26775824,7.8583761498,0.0798672835
3178,274609348,22.687863,z,-0.441474,1.011712,62758.348944,3178.32292222,8.0275183068,0.0797330059
3181,274873320,22.317527,z,-0.441474,1.011712,62761.404176,3178.32469822,7.9951750755,0.0797523298
3181,274873478,22.321528,z,-0.493128,1.033665,62761.405997,3179.32192222,8.0002402177,0.0794904723
3182,274959660,22.208345,z,-0.493128,1.033665,62762.403474,3180.21436221,7.982702417,0.0794793777
3183,275036738,23.900181,r,-0.493128,1.033665,62763.295581,3180.23745021,7.9349353584,0.0795858747
3183,275038728,23.937185,r,-0.493128,1.033665,62763.318617,3181.30393821,7.8716688111,0.0792773913
3184,275130902,21.950829,r,-0.493128,1.033665,62764.385445,3181.30482621,7.9474238268,0.0792665915
3184,275130984,21.945115,r,-0.441474,1.011712,62764.386394,3182.2203542,7.9959183424,0.0797393755
3185,275210051,24.643291,g,-0.493128,1.033665,62765.301519,3182.2456622,7.9651687538,0.079807846
3185,275212255,24.668512,g,-0.493128,1.033665,62765.327035,3182.2683062,8.082726964,0.0798374228
3185,275214227,24.668937,g,-0.441474,1.011712,62765.34986,3182.2900622,7.920298279,0.0798639547
3185,275216078,24.658002,g,-0.441474,1.011712,62765.37128,3183.1407662,7.9910207148,0.0796287225
3186,275289607,23.527321,i,-0.493128,1.033665,62766.22231,3183.1571942,8.0401594729,0.0796204931
3186,275291023,23.612687,i,-0.493128,1.033665,62766.238695,3184.13221819,7.7778694454,0.0792806213
3187,275375239,23.912481,r,-0.441474,1.011712,62767.21342,3184.14820219,7.7044949436,0.0792453993
3187,275376621,24.003808,r,-0.441474,1.011712,62767.22942,3186.17373018,7.9091647698,0.0796085443
3189,275551644,23.088825,u,-0.493128,1.033665,62769.255149,3186.17461818,8.001000995,0.0796087151
3189,275551722,23.097575,u,-0.441474,1.011712,62769.256048,3188.16951017,7.8985996402,0.0791169045
3191,275724088,24.101523,r,-0.493128,1.033665,62771.251021,3188.18993417,8.0479520078,0.0791441416
3191,275725852,24.165426,r,-0.493128,1.033665,62771.271442,3192.13132215,7.8484471696,0.0775818386
3195,276066380,24.346738,r,-0.493128,1.033665,62775.212736,3192.13398615,7.764462302,0.0775964821
3195,276066612,24.36427,r,-0.441474,1.011712,62775.21542,3192.15130215,7.7360895544,0.0776603236
3195,276068088,24.434134,r,-0.493128,1.033665,62775.232509,3192.15441015,7.8508563278,0.0776545287
3195,276068363,24.450392,r,-0.441474,1.011712,62775.235686,3193.13742614,7.6777548216,0.0775471672
3196,276153301,23.595089,i,-0.493128,1.033665,62776.218771,3193.14675014,7.7656856656,0.0775602238
3196,276154114,23.638342,i,-0.441474,1.011712,62776.228174,3193.15563014,7.7121573961,0.077591306
3196,276154860,23.666545,i,-0.493128,1.033665,62776.236807,3193.16273414,7.7714123165,0.0775857933
3196,276155493,23.694854,i,-0.441474,1.011712,62776.244133,3194.30825413,7.822253073,0.0777830278
3197,276254455,22.238116,z,-0.493128,1.033665,62777.389526,3196.11622212,7.7794449162,0.0770854537
3199,276410657,24.078861,r,-0.493128,1.033665,62779.197425,3196.12732212,7.8248782103,0.0770883954
3199,276411629,24.152188,r,-0.493128,1.033665,62779.208676,3199.10922611,7.571232268,0.0766951286
3202,276669262,21.62277,y,-0.493128,1.033665,62782.190535,3201.1090021,7.6597098182,0.0763182491
3204,276842033,21.742845,y,-0.441474,1.011712,62784.190197,3201.1107781,7.6116469824,0.0763111884
3204,276842187,21.745846,y,-0.493128,1.033665,62784.191987,3201.1143301,7.6802187372,0.0763065755
3204,276842496,21.761354,y,-0.441474,1.011712,62784.195565,3203.27483408,7.6617821026,0.0761312395
3206,277029174,22.457016,z,-0.493128,1.033665,62786.356187,3203.29836608,7.6828519686,0.0760953228
3206,277031197,22.08127,z,-0.493128,1.033665,62786.379605,3204.10156208,7.5932680875,0.0760680354
3207,277100596,22.260085,z,-0.441474,1.011712,62787.182825,3204.12553808,7.5005346621,0.0760885288
3207,277102667,22.357558,z,-0.441474,1.011712,62787.206798,3205.06726207,7.5653537224,0.0757883475
3208,277184030,21.4508,y,-0.493128,1.033665,62788.148502,3205.06815007,7.7146699168,0.0757830736
3208,277184107,21.458535,y,-0.441474,1.011712,62788.149398,3208.11532206,7.6122913397,0.0748007713
3211,277447381,23.200874,i,-0.493128,1.033665,62791.196547,3208.11931806,7.5896743925,0.0747735371
3211,277447731,23.198047,i,-0.441474,1.011712,62791.200593,3208.12864206,7.5246003496,0.0747658928
3211,277448556,23.219949,i,-0.493128,1.033665,62791.210144,3208.13530206,7.5565361811,0.0747702862
3211,277449102,23.217901,i,-0.441474,1.011712,62791.216469,3208.13663406,7.3963368957,0.0747720988
3211,277449222,23.219445,i,-0.441474,1.011712,62791.217848,3208.15306206,7.4908798462,0.0747412911
3211,277450654,23.235703,i,-0.441474,1.011712,62791.234431,3210.09023405,7.2933618423,0.0741741675
3213,277618033,24.534357,g,-0.493128,1.033665,62793.171682,3211.06703404,7.4055803129,0.0735941339
3214,277702435,24.806161,g,-0.441474,1.011712,62794.148561,3211.09012204,7.3063372712,0.0735421393
3214,277704402,24.927658,g,-0.441474,1.011712,62794.171321,3215.05637402,7.1631705206,0.0727839385
3218,278047105,23.712421,r,-0.493128,1.033665,62798.137795,3215.07191402,7.3989113282,0.0727861246
3218,278048426,23.791722,r,-0.493128,1.033665,62798.15308,3215.07369002,7.3811100705,0.0727917099
3218,278048580,23.804623,r,-0.441474,1.011712,62798.15487,3215.09100602,7.314489935,0.0727702742
3218,278050099,23.878356,r,-0.441474,1.011712,62798.172452,3216.05404201,7.1337512027,0.0723892884
3219,278133280,23.029176,u,-0.441474,1.011712,62799.135188,3216.05670601,7.1957767054,0.0723778859
3219,278133512,23.042672,u,-0.493128,1.033665,62799.137871,3216.05759401,7.2322937819,0.0723841691
3219,278133589,23.054823,u,-0.441474,1.011712,62799.138766,3216.07668601,7.1908758795,0.0723732113
3219,278135259,23.169094,u,-0.493128,1.033665,62799.15809,3219.044382,7.1406070215,0.0711414336
3222,278391678,24.87429,g,-0.493128,1.033665,62802.125909,3219.068802,7.1251657487,0.071140212
3222,278393784,25.004388,g,-0.493128,1.033665,62802.150287,3225.02905796,6.9971926209,0.06950549
3228,278908752,22.949548,z,-0.493128,1.033665,62808.110564,3225.04948196,7.0304918931,0.0695044877
3228,278910507,23.06025,z,-0.493128,1.033665,62808.130873,3233.03393392,6.7001860233,0.0681015836
3236,279600377,22.266328,z,-0.441474,1.011712,62816.115483,3233.05968592,6.7705830344,0.0680926638
3236,279602571,22.343934,z,-0.441474,1.011712,62816.140877,3233.16446992,6.8256639818,0.0680731783
3236,279611629,22.477878,z,-0.493128,1.033665,62816.245711,3234.04536591,6.8485580581,0.0683160415
3237,279687756,21.726232,y,-0.493128,1.033665,62817.126813,3234.04802991,6.9061867819,0.0683076702
3237,279687988,21.735652,y,-0.441474,1.011712,62817.1295,3235.01639391,6.7678052626,0.0684545392
3238,279771658,23.116654,i,-0.441474,1.011712,62818.097896,3236.0975339,6.8107181911,0.0685211941
3239,279865052,23.454213,i,-0.493128,1.033665,62819.178848,3238.15414189,6.9942099606,0.0691020851
3241,280042732,23.422905,i,-0.441474,1.011712,62821.235327,3238.16923789,6.9519749846,0.069027437
3241,280044043,23.38768,i,-0.441474,1.011712,62821.2505,3244.99573785,6.9599711795,0.0702391363
3248,280633853,24.401209,g,-0.441474,1.011712,62828.077005,3245.01127785,7.1641563987,0.0702565649
3248,280635215,24.469044,g,-0.441474,1.011712,62828.092771,3245.99695784,7.1412624336,0.0705295536
3249,280720355,24.301913,r,-0.493128,1.033665,62829.078187,3246.01205384,6.9580610048,0.0705451304
