expDate,night,expMJD,fiveSigmaDepth,filter,obsTimes,absFlux,fluxErr
18779247,217,59797.352403,23.472046,i,36.9208315839,7.1858641763,0.0710906804
18779283,217,59797.35282,23.406222,i,36.9212475839,7.1515292092,0.071093653
18779437,217,59797.354603,22.884025,z,36.9229115839,7.1155226592,0.071098575
18779473,217,59797.355019,22.882392,z,36.9233275839,7.0764579141,0.0710989217
18779509,217,59797.355436,22.881997,z,36.9237435839,7.1790621315,0.071102964
18779545,217,59797.355853,22.881597,z,36.9241595839,7.0812221694,0.0711067095
18779581,217,59797.356269,22.902651,z,36.9245755839,7.0289669641,0.0711091224
18779617,217,59797.356686,22.90224,z,36.9249915839,7.1692330619,0.0711089131
18779653,217,59797.357103,22.901826,z,36.9254075839,7.0618203367,0.0711110639
18779689,217,59797.357519,22.901406,z,36.9258235838,7.1969967647,0.0711046665
18779725,217,59797.357936,22.900981,z,36.9262395838,7.2675842805,0.0711035795
18779761,217,59797.358353,22.900551,z,36.9266555838,7.1181169844,0.0711110386
18779797,217,59797.358769,22.900116,z,36.9270715838,7.1609384015,0.0711081725
18779833,217,59797.359186,22.899676,z,36.9274875838,7.0055072242,0.0711027626
18779869,217,59797.359603,22.988022,z,36.9279035838,7.1101566411,0.0711016467
18779905,217,59797.360019,22.987571,z,36.9283195838,7.0380152994,0.0710996223
18779941,217,59797.360436,22.987116,z,36.9287355838,7.1211689066,0.0710934001
18779977,217,59797.360853,22.986656,z,36.9291515838,7.0489324984,0.0710992493
18780013,217,59797.361269,22.98619,z,36.9295675838,7.2246798735,0.071100668
18780049,217,59797.361686,22.985719,z,36.9299835838,7.0740949483,0.0711018634
18780085,217,59797.362103,22.985244,z,36.9303995838,7.2011496882,0.0711024634
18780121,217,59797.362519,22.984764,z,36.9308155838,7.0399855475,0.071098105
18780157,217,59797.362936,23.020114,z,36.9312315838,7.1699582768,0.0710967942
18780193,217,59797.363353,23.019623,z,36.9316475838,6.9681226919,0.0710972832
18780229,217,59797.363769,23.019127,z,36.9320635838,7.1086517867,0.0710936521
18780265,217,59797.364186,23.018627,z,36.9324795838,7.1629829526,0.071098491
18780301,217,59797.364603,23.018121,z,36.9328955838,7.0809614837,0.0710986523
18780337,217,59797.365019,23.01761,z,36.9333115838,7.1842538111,0.0710983337
18780491,217,59797.366802,21.553664,y,36.9349755837,7.1227219623,0.0711118963
18780527,217,59797.367218,21.646177,y,36.9353915837,7.0147496268,0.0711087693
18780563,217,59797.367635,21.645775,y,36.9358075837,7.2450126058,0.0711066919
18780599,217,59797.368052,21.645368,y,36.9362235837,7.0740134427,0.0711133044
18780635,217,59797.368468,21.644958,y,36.9366395837,7.0743310646,0.0711057077
18780671,217,59797.368885,21.644545,y,36.9370555837,7.2075552941,0.0710976425
18780707,217,59797.369302,21.644128,y,36.9374715837,7.1148011306,0.071088352
18780743,217,59797.369718,21.643707,y,36.9378875837,7.1052243934,0.0710798345
18780779,217,59797.370135,21.725224,y,36.9383035837,7.059222196,0.0710811305
18780815,217,59797.370552,21.724795,y,36.9387195837,7.1082323212,0.0710826276
18780851,217,59797.370968,21.724362,y,36.9391355837,7.0944685415,0.0710867551
18780887,217,59797.371385,21.723926,y,36.9395515837,7.1031886935,0.0710851585
18780923,217,59797.371802,21.723485,y,36.9399675837,7.0516780884,0.0710994978
18780959,217,59797.372218,21.72304,y,36.9403835837,6.9645000563,0.0711012404
18780995,217,59797.372635,21.722592,y,36.9407995837,7.1176514338,0.0711071551
18781031,217,59797.373052,21.72214,y,36.9412155837,7.1648177939,0.0711059707
18781067,217,59797.373468,21.801115,y,36.9416315837,7.141208633,0.0711019857
18781103,217,59797.373885,21.800655,y,36.9420475837,7.0977320166,0.0711038342
18781139,217,59797.374302,21.800191,y,36.9424635837,7.1729584464,0.0710975592
18781175,217,59797.374718,21.799724,y,36.9428795837,7.0496686806,0.0710894576
19027767,220,59800.228788,23.486075,r,39.7970555515,7.190495754,0.071737601
19027804,220,59800.229216,23.461707,r,39.7974715515,7.077877756,0.0717326616
19027841,220,59800.229644,23.463021,r,39.7978875515,7.1414360127,0.0717334359
19027878,220,59800.230072,23.464328,r,39.7983035515,7.1802697755,0.0717320636
19027915,220,59800.2305,23.465632,r,39.7987195515,7.2827534966,0.0717290158
19027952,220,59800.230929,23.466931,r,39.7991355515,7.3569698464,0.0717229256
19027988,220,59800.231345,23.487475,r,39.7995515515,7.0857402363,0.0717308503
19028025,220,59800.231774,23.488733,r,39.7999675515,7.1293093095,0.0717223301
19028062,220,59800.232202,23.490016,r,39.8003835515,7.1587957585,0.071720983
19028099,220,59800.23263,23.491292,r,39.8007995514,7.1012311265,0.0717174516
19028136,220,59800.233058,23.492565,r,39.8012155514,7.2075797594,0.0717173123
19028172,220,59800.233475,23.493828,r,39.8016315514,7.2490394986,0.0717194613
19028209,220,59800.233903,23.495059,r,39.8020475514,7.087768768,0.0717294664
19028246,220,59800.234332,23.496317,r,39.8024635514,7.2010634261,0.0717292542
19028283,220,59800.23476,23.532748,r,39.8028795514,7.1717173177,0.0717279932
19028319,220,59800.235176,23.533991,r,39.8032955514,7.1143544565,0.0717257857
19028356,220,59800.235605,23.535203,r,39.8041275514,7.2597331257,0.071731777
19028392,220,59800.236021,23.536436,r,39.8045435514,7.2005163104,0.0717312215
19028429,220,59800.23645,23.537639,r,39.8049595514,7.3064640966,0.0717311614
19028466,220,59800.236878,23.538865,r,39.8053755514,7.2108834314,0.0717360575
19028620,220,59800.23866,23.322737,g,39.8070395514,7.2136728087,0.0717366645
19028656,220,59800.239077,23.30445,g,39.8074555514,7.2611684055,0.0717328578
19028693,220,59800.239505,23.305658,g,39.8078715514,7.2633583247,0.0717340084
19028730,220,59800.239933,23.306891,g,39.8082875514,7.0749434075,0.071730272
19028767,220,59800.240362,23.308118,g,39.8087035514,7.1980934871,0.071725835
19028804,220,59800.24079,23.30934,g,39.8091195514,7.3018690715,0.0717283701
19028840,220,59800.241207,23.310552,g,39.8095355514,7.2399669668,0.0717260729
19028877,220,59800.241635,23.311938,g,39.8099515513,7.2786000488,0.0717346687
19028914,220,59800.242063,23.313144,g,39.8103675513,7.2728842799,0.0717382154
19028951,220,59800.242491,23.314345,g,39.8107835513,7.1923837247,0.0717392695
19029105,220,59800.244274,23.01869,i,39.8124475513,7.1685191599,0.0717266189
19029142,220,59800.244702,23.022784,i,39.8128635513,7.1921732766,0.0717362161
19029179,220,59800.24513,22.986741,i,39.8132795513,7.1228132766,0.071735375
19029215,220,59800.245547,22.987851,i,39.8136955513,7.2206902245,0.071735062
19029252,220,59800.245975,22.988939,i,39.8141115513,7.2576000415,0.0717446854
19029289,220,59800.246403,22.990047,i,39.8145275513,7.251781261,0.0717453454
19029326,220,59800.246832,22.991148,i,39.8149435513,7.28002266,0.0717477978
19029363,220,59800.24726,22.992247,i,39.8157755513,7.2298470579,0.0717376168
19029400,220,59800.247688,22.993342,i,39.8161915513,7.0770459573,0.0717380107
19029436,220,59800.248105,22.994426,i,39.8166075513,7.3571251052,0.0717356193
19029473,220,59800.248533,22.95543,i,39.8170235513,7.3179023602,0.0717406053
19029510,220,59800.248961,22.956511,i,39.8174395513,7.2488673281,0.0717456889
19029547,220,59800.249389,22.957588,i,39.8178555513,7.0996465057,0.0717441669
19029584,220,59800.249818,22.958661,i,39.8182715513,7.0888175214,0.071735248
19029620,220,59800.250234,22.959723,i,39.8186875512,7.2379855913,0.0717317515
19029656,220,59800.250651,22.960759,i,39.8191035512,7.0433727426,0.0717265226
19029693,220,59800.251079,22.961796,i,39.8195195512,7.1806991453,0.0717289022
19029729,220,59800.251496,22.962845,i,39.8199355512,7.2699107188,0.0717277083
19029765,220,59800.251913,23.14731,i,39.8203515512,7.1913140834,0.0717233305
19029802,220,59800.252341,23.148335,i,39.8207675512,7.1111585016,0.0717236793
19029956,220,59800.254123,22.641706,z,39.8224315512,7.2156864327,0.0717236343
19029993,220,59800.254551,22.645191,z,39.8228475512,7.2097114295,0.0717215355
19030030,220,59800.25498,22.646203,z,39.8232635512,7.1702957634,0.0717253431
19030066,220,59800.255396,22.553725,z,39.8236795512,7.1200723947,0.0717222765
19030103,220,59800.255825,22.55471,z,39.8240955512,7.1473396171,0.0717241053
19030140,220,59800.256253,22.555709,z,39.8245115512,7.1772422216,0.0717275276
19030177,220,59800.256681,22.556705,z,39.8249275512,7.1582196652,0.0717256413
19030214,220,59800.257109,22.557697,z,39.8253435512,7.1028525789,0.071721162
19030250,220,59800.257526,22.558678,z,39.8257595512,7.224423733,0.0717240459
19030287,220,59800.257954,22.559643,z,39.8261755512,7.2330976778,0.0717294988
19030324,220,59800.258382,22.560625,z,39.8265915512,7.0726019671,0.071725195
19030361,220,59800.258811,22.584106,z,39.8270075512,7.154003915,0.0717239267
19030398,220,59800.259239,22.585079,z,39.8274235511,7.1054027708,0.0717129487
19030434,220,59800.259656,22.586042,z,39.8278395511,7.1235300685,0.0717144412
19030470,220,59800.260072,22.586982,z,39.8282555511,7.1528876646,0.0717202692
19030507,220,59800.2605,22.587926,z,39.8286715511,7.0539705084,0.0717150497
19030543,220,59800.260917,22.588878,z,39.8290875511,7.2391371214,0.071707463
19030580,220,59800.261345,22.589815,z,39.8295035511,7.2727068989,0.071707345
19030617,220,59800.261774,22.590768,z,39.8299195511,7.1049971701,0.0716967568
19030654,220,59800.262202,22.527996,z,39.8303355511,7.157863445,0.0717076616
19030691,220,59800.26263,22.52894,z,39.8307515511,7.296282076,0.0717127244
19030727,220,59800.263047,22.529874,z,39.8311675511,7.1762702019,0.0717127325
19030763,220,59800.263463,22.530788,z,39.8315835511,7.1126272229,0.0717011688
19030800,220,59800.263892,22.531706,z,39.8324155511,7.1199145167,0.071706
19030837,220,59800.26432,22.532637,z,39.8328315511,7.1150841538,0.0717096339
19030874,220,59800.264748,22.533566,z,39.8332475511,7.1452920154,0.0717022542
19031028,220,59800.266531,21.636951,y,39.8349115511,7.2445871937,0.0717165949
19031064,220,59800.266947,21.641592,y,39.8353275511,7.2745015196,0.0717217521
19031101,220,59800.267375,21.642005,y,39.8357435511,7.0373788192,0.07172019
19031138,220,59800.267804,21.642426,y,39.8361595511,7.2279441343,0.071713958
19031175,220,59800.268232,21.642843,y,39.836575551,7.1428708139,0.0717077329
19031212,220,59800.26866,21.643256,y,39.836991551,7.1817411704,0.0716988435
19031248,220,59800.269077,21.643666,y,39.837407551,7.0068187618,0.0716941662
19031285,220,59800.269505,21.641797,y,39.837823551,7.2338345979,0.0716894637
19031321,220,59800.269922,21.642197,y,39.838239551,7.1532811589,0.071685314
19031358,220,59800.27035,21.642584,y,39.838655551,7.0048811341,0.0716808492
19031394,220,59800.270767,21.642977,y,39.839071551,7.1635722078,0.0716744048
19031431,220,59800.271195,21.643356,y,39.839487551,7.01013066,0.0716710341
19031468,220,59800.271623,21.643741,y,39.839903551,7.2579526903,0.0716703182
19031505,220,59800.272051,21.644122,y,39.840319551,7.170173945,0.0716716493
19031542,220,59800.27248,21.644499,y,39.840735551,7.1082118811,0.0716801744
19031578,220,59800.272896,21.611378,y,39.841151551,7.1702401106,0.0716823729
19031615,220,59800.273325,21.611736,y,39.841567551,7.093965624,0.0716858495
19031652,220,59800.273753,21.612102,y,39.841983551,7.1470242922,0.0716899055
19031689,220,59800.274181,21.612462,y,39.842399551,7.0807211828,0.0716915016
19031726,220,59800.274609,21.61282,y,39.842815551,7.1811427511,0.0716896152
19114619,221,59801.234024,22.165136,z,40.8025275402,7.2114813729,0.0716145834
19116372,221,59801.254317,22.249693,z,40.8224955399,7.2418273114,0.0717040559
19214356,222,59802.388382,21.485188,y,41.9565115272,7.2122081047,0.0721194534
19280895,223,59803.158513,21.499806,y,42.7269435185,7.2328306665,0.0721257652
19376360,224,59804.263431,22.179134,z,43.831839506,7.2702659674,0.0724435793
19378063,224,59804.283141,22.350205,z,43.8513915058,7.4338576695,0.0724179477
19379036,224,59804.294403,22.30565,z,43.8626235057,7.2507879361,0.0724224422
19380487,224,59804.311203,22.204295,z,43.8796795055,7.2579456695,0.0724482638
19454882,225,59805.172257,21.884272,y,44.7403834958,7.4602010739,0.0726704221
19718061,228,59808.218301,24.036531,r,47.7867514614,7.3632293091,0.0727391621
19718098,228,59808.218729,24.024907,r,47.7871674614,7.3309187443,0.072738883
19718135,228,59808.219158,24.025438,r,47.7875834614,7.3168170571,0.0727433711
19718172,228,59808.219586,24.025968,r,47.7879994614,7.2736338133,0.0727437326
19718209,228,59808.220014,24.026495,r,47.7884154614,7.1291645411,0.0727391233
19718245,228,59808.220431,24.027032,r,47.7888314614,7.363509635,0.0727404937
19718282,228,59808.220859,24.019705,r,47.7892474614,7.2659740226,0.072748683
19718319,228,59808.221287,24.020225,r,47.7896634614,7.3301072173,0.0727481199
19718356,228,59808.221716,24.020744,r,47.7900794614,7.4061296174,0.0727466107
19718392,228,59808.222132,24.021271,r,47.7904954614,7.2162526067,0.0727444426
19718429,228,59808.22256,24.02176,r,47.7909114614,7.1976605062,0.0727452608
19718466,228,59808.222989,24.022273,r,47.7913274614,7.3219501505,0.072744102
19718503,228,59808.223417,24.022783,r,47.7917434614,7.3127912282,0.0727418135
19718539,228,59808.223834,24.023301,r,47.7921594614,7.1780269532,0.0727438675
19718576,228,59808.224262,23.93311,r,47.7925754614,7.3398921001,0.0727443154
19718613,228,59808.22469,23.933612,r,47.7929914614,7.1999723148,0.072743884
19718649,228,59808.225107,23.934123,r,47.7934074614,7.3036023048,0.0727448437
19718686,228,59808.225535,23.934596,r,47.7938234614,7.35302542,0.0727467369
19718723,228,59808.225963,23.935092,r,47.7942394614,7.3371195353,0.0727465477
19718760,228,59808.226391,23.935585,r,47.7946554614,7.3209044483,0.0727391488
19718914,228,59808.228174,23.862887,g,47.7963194613,7.228919969,0.0727497711
19718951,228,59808.228602,23.981503,g,47.7967354613,7.1548682201,0.0727413641
19718987,228,59808.229019,23.982061,g,47.7971514613,7.2463206395,0.0727381172
19719024,228,59808.229447,23.982583,g,47.7975674613,7.3027149956,0.0727378498
19719061,228,59808.229875,23.983126,g,47.7983994613,7.1685100624,0.0727443192
19719097,228,59808.230292,23.983675,g,47.7988154613,7.2920503279,0.0727480674
19719134,228,59808.23072,23.984187,g,47.7992314613,7.3132727206,0.0727589302
19719171,228,59808.231148,23.972162,g,47.7996474613,7.2633858248,0.0727570836
19719208,228,59808.231577,23.972692,g,47.8000634613,7.3374181786,0.0727632036
19719245,228,59808.232005,23.97322,g,47.8004794613,7.3141579476,0.0727641539
19719399,228,59808.233787,23.477699,i,47.8021434613,7.406199206,0.0727511117
19719436,228,59808.234216,23.480556,i,47.8025594613,7.3517590076,0.0727497933
19719473,228,59808.234644,23.505584,i,47.8029754613,7.1266867305,0.0727486627
19719510,228,59808.235072,23.505994,i,47.8033914613,7.2226684613,0.0727571575
19719547,228,59808.2355,23.506401,i,47.8038074613,7.2116145641,0.0727637144
19719584,228,59808.235928,23.506807,i,47.8042234613,7.2837619249,0.072759057
19719620,228,59808.236345,23.507218,i,47.8046394612,7.4453276165,0.0727536128
19719656,228,59808.236762,23.507605,i,47.8050554612,7.2721357656,0.0727526248
19719693,228,59808.23719,23.507983,i,47.8054714612,7.3762130289,0.0727515139
19719729,228,59808.237607,23.508386,i,47.8058874612,7.1613968989,0.0727442341
19719766,228,59808.238035,23.441642,i,47.8063034612,7.3451472365,0.0727472032
19719803,228,59808.238463,23.44203,i,47.8067194612,7.3581732938,0.0727570989
19719840,228,59808.238891,23.442415,i,47.8071354612,7.376565429,0.0727551786
19719876,228,59808.239308,23.442805,i,47.8075514612,7.3218296564,0.0727465049
19719912,228,59808.239725,23.443175,i,47.8079674612,7.2156720672,0.0727437561
19719949,228,59808.240153,23.443532,i,47.8083834612,7.3513879079,0.0727460167
19719986,228,59808.240581,23.443906,i,47.8087994612,7.2996222901,0.0727453035
19720022,228,59808.240998,23.444283,i,47.8092154612,7.3505112628,0.0727521965
19720059,228,59808.241426,23.475695,i,47.8096314612,7.1669822862,0.0727512133
19720095,228,59808.241843,23.476067,i,47.8100474612,7.153657153,0.0727431375
19720249,228,59808.243625,22.939624,z,47.8121274612,7.3736785723,0.0727586842
19720285,228,59808.244042,22.941934,z,47.8125434612,7.2407696926,0.0727581872
19720321,228,59808.244459,22.94225,z,47.8129594612,7.3067684119,0.0727682563
19720358,228,59808.244887,22.974811,z,47.8133754611,7.2799124138,0.0727679351
19720395,228,59808.245315,22.975129,z,47.8137914611,7.2768811893,0.0727666566
19720432,228,59808.245743,22.975445,z,47.8142074611,7.349440676,0.0727766072
19720468,228,59808.24616,22.975764,z,47.8146234611,7.208637582,0.0727756568
19720505,228,59808.246588,22.976057,z,47.8150394611,7.2192649465,0.0727694225
19720542,228,59808.247016,22.976363,z,47.8154554611,7.4735993811,0.0727757798
19720579,228,59808.247445,22.976667,z,47.8158714611,7.2444322866,0.0727646165
19720616,228,59808.247873,22.976965,z,47.8162874611,7.2244254627,0.0727665315
19720652,228,59808.24829,22.949763,z,47.8167034611,7.2544279425,0.0727766492
19720689,228,59808.248718,22.950041,z,47.8171194611,7.2449442053,0.0727753378
19720726,228,59808.249146,22.950332,z,47.8175354611,7.2887828961,0.0727737007
19720763,228,59808.249574,22.950619,z,47.8179514611,7.2642801668,0.072770514
19720799,228,59808.249991,22.95091,z,47.8183674611,7.1531361942,0.0727790012
19720836,228,59808.250419,22.951175,z,47.8187834611,7.2534864126,0.0727797718
19720873,228,59808.250847,22.951454,z,47.8191994611,7.1831614058,0.07277529
19720910,228,59808.251276,22.951728,z,47.8196154611,7.2622894722,0.0727714236
19720946,228,59808.251692,22.952004,z,47.8200314611,7.249322002,0.0727596724
19720983,228,59808.252121,22.978735,z,47.8204474611,7.4390696,0.0727685238
19721020,228,59808.252549,22.978999,z,47.8208634611,7.3957167546,0.072764987
19721057,228,59808.252977,22.979259,z,47.8212794611,7.3476172137,0.0727737544
19721094,228,59808.253405,22.979518,z,47.8216954611,7.2783136549,0.072775037
19721130,228,59808.253822,22.979779,z,47.822111461,7.2408167767,0.0727780889
19721167,228,59808.25425,22.980016,z,47.822527461,7.3307590436,0.0727815715
19721321,228,59808.256033,21.892894,y,47.824191461,7.4445626123,0.0727832447
