night,expDate,fiveSigmaDepth,filter,fieldDec,fieldRA,expMJD,obsTimes,absFlux,fluxErr
729,63004071,23.110396,i,-0.441474,1.011712,60309.213789,726.132247939,7.1576904483,0.0726084434
729,63004109,23.143433,i,-0.493128,1.033665,60309.214235,726.132691939,7.1467066978,0.072660841
729,63005120,23.074178,i,-0.441474,1.011712,60309.225929,726.144679939,7.1921822591,0.0726104248
729,63005158,23.112718,i,-0.493128,1.033665,60309.226375,726.145123939,7.2794121355,0.072612406
748,64631807,20.925095,y,-0.493128,1.033665,60328.053329,744.972055833,7.2805974109,0.0735142723
748,64631929,20.919508,y,-0.441474,1.011712,60328.054742,744.973387833,7.3176161703,0.0734832857
748,64632222,21.06575,y,-0.441474,1.011712,60328.058135,744.976939833,7.4137820032,0.0734730459
748,64632304,21.07037,y,-0.493128,1.033665,60328.059076,744.977827833,7.4252436103,0.0734744584
748,64632594,21.068119,y,-0.493128,1.033665,60328.062431,744.980935833,7.3387889803,0.0735389957
748,64632714,21.061131,y,-0.441474,1.011712,60328.063821,744.982267833,7.3697703583,0.073529704
748,64633080,21.063507,y,-0.493128,1.033665,60328.06806,744.986707833,7.570455764,0.0736289882
755,65237505,22.056845,z,-0.441474,1.011712,60335.063725,751.982371794,7.2460186815,0.0738969834
755,65239648,21.948542,z,-0.441474,1.011712,60335.088523,752.007235794,7.315232303,0.0736193936
755,65243409,21.759167,z,-0.493128,1.033665,60335.13206,752.050747794,7.1404988392,0.073302524
756,65321678,21.406481,z,-0.493128,1.033665,60336.037947,752.956507789,7.4010243881,0.0740336374
756,65321837,21.400521,z,-0.441474,1.011712,60336.039782,752.958283789,7.3130911795,0.074063185
756,65323124,22.134014,z,-0.493128,1.033665,60336.054678,752.973379789,7.4017805416,0.0744246539
756,65323242,22.117014,z,-0.441474,1.011712,60336.056042,752.974711789,7.4984026956,0.0744166247
756,65324399,22.063156,z,-0.493128,1.033665,60336.069437,752.988031788,7.4530897752,0.0744414328
758,65504397,22.763839,i,-0.493128,1.033665,60338.152745,755.071279777,7.8271294502,0.0773597203
795,68689380,21.829524,z,-0.441474,1.011712,60375.015975,791.934823571,7.3452047657,0.0722269971
810,69983878,21.881197,z,-0.493128,1.033665,60389.998596,806.917159487,6.8691613941,0.0700525315
810,69985507,22.390407,z,-0.493128,1.033665,60390.017447,806.936251487,6.9544241862,0.0701181845
816,70501080,21.345327,y,-0.441474,1.011712,60395.984727,812.903167453,6.8669024641,0.0687905436
816,70501118,21.372658,y,-0.493128,1.033665,60395.985173,812.903611453,6.6802991468,0.0687607812
816,70501622,21.345696,y,-0.493128,1.033665,60395.990998,812.909827453,6.9244444299,0.0688306919
816,70501660,21.311651,y,-0.441474,1.011712,60395.991444,812.910271453,6.9030356366,0.0688599829
816,70502163,21.279963,y,-0.441474,1.011712,60395.99726,812.916043453,6.7938388583,0.0688802523
816,70502242,21.309814,y,-0.493128,1.033665,60395.998181,812.916931453,6.8510332537,0.0688549494
919,79438573,21.189246,u,-0.441474,1.011712,60499.427932,916.346730875,6.163378271,0.0619080724
921,79610612,24.375908,g,-0.441474,1.011712,60501.419122,918.337626864,6.0781401886,0.0607262767
928,80216228,21.970256,r,-0.441474,1.011712,60508.428566,925.347054824,6.0681922525,0.0599552218
931,80473800,22.072876,z,-0.441474,1.011712,60511.409732,928.328514808,6.2629178602,0.0620325416
931,80475499,21.619538,z,-0.441474,1.011712,60511.429392,928.348050808,6.2287266558,0.0620520728
932,80561332,22.415008,z,-0.493128,1.033665,60512.422833,929.341278802,6.2516596507,0.0626206231
938,81080577,21.535517,y,-0.493128,1.033665,60518.432607,935.351262768,6.3064396515,0.0634430857
944,81593127,24.365313,g,-0.441474,1.011712,60524.364898,941.283546735,6.3783971575,0.0637964639
944,81594675,24.459871,g,-0.441474,1.011712,60524.382815,941.301306735,6.4046856761,0.0638465224
944,81595178,24.484045,g,-0.493128,1.033665,60524.38864,941.307078735,6.3585404792,0.0637303232
944,81597419,24.567593,g,-0.493128,1.033665,60524.414572,941.333274735,6.2599774258,0.0636637718
948,81937520,23.449199,i,-0.493128,1.033665,60528.350931,945.269778713,6.0406819272,0.0594477256
948,81937675,23.46389,i,-0.441474,1.011712,60528.352721,945.271554713,6.062598629,0.0595743941
948,81938493,23.508867,i,-0.493128,1.033665,60528.362192,945.280878713,5.9751865567,0.0594543033
948,81939120,23.547813,i,-0.441474,1.011712,60528.369447,945.287982713,5.9408040989,0.0592743008
951,82196633,24.0677,r,-0.441474,1.011712,60531.349922,948.268554696,6.0758996954,0.0600762431
951,82198253,24.157007,r,-0.441474,1.011712,60531.368676,948.287202696,5.9987219857,0.0601367176
952,82286802,24.427647,r,-0.441474,1.011712,60532.393546,949.31239869,5.970876939,0.0597791197
952,82287966,24.463759,r,-0.441474,1.011712,60532.407018,949.32571869,6.003694133,0.0596738281
954,82453007,23.571741,i,-0.493128,1.033665,60534.317213,951.23580668,5.7095413909,0.0580291613
954,82453084,23.581637,i,-0.441474,1.011712,60534.318108,951.23669468,5.8506197952,0.0580297235
954,82454923,23.704119,i,-0.493128,1.033665,60534.339391,951.25800668,5.7186481523,0.0580675396
954,82455000,23.713287,i,-0.441474,1.011712,60534.340287,951.25889468,5.7957010261,0.0581046525
960,82974403,21.780513,y,-0.493128,1.033665,60540.35189,957.270654646,5.4843435984,0.0549875178
960,82975717,21.822424,y,-0.441474,1.011712,60540.367103,957.285750646,5.4422903851,0.0550956802
961,83056910,21.380669,y,-0.441474,1.011712,60541.30684,958.225254641,5.6489206134,0.0568489759
961,83057067,21.385877,y,-0.493128,1.033665,60541.308647,958.227474641,5.605633128,0.0568333882
961,83058384,21.454106,y,-0.441474,1.011712,60541.323893,958.24257064,5.7859613975,0.0571503607
962,83142303,21.952305,z,-0.493128,1.033665,60542.295185,959.213598635,5.6557535095,0.0571350701
962,83142381,21.958934,z,-0.441474,1.011712,60542.29608,959.214930635,5.6839930287,0.0571254501
962,83143858,22.071842,z,-0.493128,1.033665,60542.313174,959.231802635,5.732154225,0.0570282116
962,83143935,22.077945,z,-0.441474,1.011712,60542.314069,959.232690635,5.689696683,0.0569843471
969,83745979,23.359787,i,-0.441474,1.011712,60549.282167,966.200826596,5.9726905559,0.0598167512
969,83746056,23.369202,i,-0.493128,1.033665,60549.283062,966.201714596,6.0666248974,0.059827587
969,83746970,23.419876,i,-0.441474,1.011712,60549.293643,966.212370596,6.0085377491,0.0598666681
969,83747281,23.440573,i,-0.493128,1.033665,60549.297241,966.215922596,6.0061927229,0.0598641786
970,83836854,24.208851,r,-0.441474,1.011712,60550.333969,967.25266259,5.8411176478,0.0585364551
970,83838301,24.250494,r,-0.441474,1.011712,60550.350713,967.26953459,5.8578129291,0.0583283611
974,84180255,23.166922,u,-0.441474,1.011712,60554.30851,971.227350568,6.1126490632,0.0616648653
974,84180332,23.166237,u,-0.493128,1.033665,60554.309405,971.228238568,6.2390098474,0.0617032779
974,84180951,23.201325,u,-0.493128,1.033665,60554.316565,971.235342568,6.2637123369,0.0617318146
977,84436178,23.306567,u,-0.493128,1.033665,60557.270588,974.189274551,6.2096163693,0.0614469476
977,84436217,23.315833,u,-0.441474,1.011712,60557.271041,974.189718551,6.1919456684,0.0614527811
978,84526564,24.27114,r,-0.493128,1.033665,60558.316716,975.235338545,5.9940140419,0.0599347202
978,84527926,24.317419,r,-0.493128,1.033665,60558.33248,975.251322545,6.0172577716,0.0598116773
979,84614765,24.766082,g,-0.493128,1.033665,60559.337562,976.25609454,5.9054098832,0.0589687433
979,84616871,24.812632,g,-0.493128,1.033665,60559.361942,976.28051454,5.8005022862,0.0590157125
980,84696987,24.269205,g,-0.441474,1.011712,60560.289206,977.208030534,5.7752823809,0.0573135216
980,84698736,24.350515,g,-0.441474,1.011712,60560.309446,977.228010534,5.6959902036,0.057239849
988,85384611,21.811353,y,-0.441474,1.011712,60568.24782,985.16628649,5.7400026592,0.0576428178
988,85389593,23.53275,i,-0.493128,1.033665,60568.30548,985.22400649,5.6639856764,0.0578937922
988,85391114,23.606435,i,-0.493128,1.033665,60568.323085,985.241766489,5.8374762274,0.0580010527
990,85558379,21.764421,y,-0.493128,1.033665,60570.25902,987.177606479,5.7397746493,0.0570435756
990,85558456,21.767333,y,-0.493128,1.033665,60570.259914,987.178494479,5.6785517478,0.0570780806
990,85558960,21.788639,y,-0.441474,1.011712,60570.265742,987.184266479,5.6656232983,0.056965367
990,85559386,21.802925,y,-0.441474,1.011712,60570.270673,987.189150479,5.6354044372,0.0570896368
995,85991175,23.181079,i,-0.441474,1.011712,60575.268234,992.186814451,5.5775929395,0.0562529091
995,85993111,23.241477,i,-0.441474,1.011712,60575.290643,992.20945845,5.5908581242,0.0562638145
998,86247501,24.048206,g,-0.493128,1.033665,60578.234965,995.153622434,5.0981898705,0.0513622549
998,86248613,23.901283,g,-0.493128,1.033665,60578.247836,995.166498434,5.0503397309,0.0512538319
1000,86421984,23.991066,r,-0.441474,1.011712,60580.254451,997.172934423,5.1215038711,0.0502283835
1000,86423427,24.040438,r,-0.441474,1.011712,60580.271151,997.189806423,4.9316794274,0.0503362439
1004,86763234,24.171647,r,-0.493128,1.033665,60584.204103,1001.1227584,5.2547814167,0.0531164812
1004,86763466,24.19033,r,-0.441474,1.011712,60584.206786,1001.1254224,5.2530489117,0.0530959226
1004,86764531,24.245671,r,-0.493128,1.033665,60584.219111,1001.1378544,5.23111109,0.0530067729
1004,86765048,24.276187,r,-0.441474,1.011712,60584.225101,1001.1436264,5.2058123788,0.0529469903
1004,86765280,24.283076,r,-0.493128,1.033665,60584.227784,1001.1462904,5.2548374559,0.0528960365
1004,86766960,24.353429,r,-0.493128,1.033665,60584.247223,1001.1658264,5.3574847167,0.0529731727
1005,86848331,23.229817,u,-0.493128,1.033665,60585.189028,1002.1075504,5.1262011119,0.0517778164
1005,86848409,23.24279,u,-0.441474,1.011712,60585.189923,1002.1084384,5.200796591,0.0517875795
1006,86934998,23.720897,i,-0.493128,1.033665,60586.192116,1003.11054639,5.3530816278,0.0527261805
1006,86935153,23.735247,i,-0.441474,1.011712,60586.193905,1003.11232239,5.3444452198,0.052777215
1006,86936209,23.798407,i,-0.441474,1.011712,60586.206132,1003.12475439,5.3344752714,0.0526810344
1006,86936364,23.802545,i,-0.493128,1.033665,60586.207921,1003.12653039,5.2556315633,0.0527456327
1007,87021655,23.61845,i,-0.441474,1.011712,60587.195088,1004.11354238,5.3160609224,0.0531257217
1007,87023158,23.702126,i,-0.441474,1.011712,60587.212482,1004.13130238,5.343463086,0.0533580398
1011,87364774,23.734947,i,-0.493128,1.033665,60591.166376,1008.08512236,5.5893111406,0.0553400321
1011,87366465,23.77483,i,-0.493128,1.033665,60591.18594,1008.10465836,5.4617053575,0.0554176982
1011,87366891,23.813712,i,-0.441474,1.011712,60591.190869,1008.10954236,5.5901506606,0.0555179528
1011,87368074,23.883347,i,-0.441474,1.011712,60591.204561,1008.12330636,5.5168336652,0.0555793077
1014,87628741,24.360872,r,-0.441474,1.011712,60594.221545,1011.14028634,5.5313206209,0.0560513683
1014,87630524,24.445908,r,-0.441474,1.011712,60594.24218,1011.16071034,5.6342700437,0.0559739323
1015,87712473,23.240491,i,-0.493128,1.033665,60595.190664,1012.10909434,5.647091797,0.0570079403
1015,87713526,23.301962,i,-0.493128,1.033665,60595.202847,1012.12152634,5.7177886387,0.056845945
1017,87882202,21.132776,y,-0.493128,1.033665,60597.155116,1014.07379433,5.585259052,0.0559382698
1017,87882279,21.140254,y,-0.441474,1.011712,60597.156011,1014.07468233,5.5139108493,0.0558759133
1017,87888112,22.82797,i,-0.493128,1.033665,60597.22352,1014.14217033,5.5835392313,0.056215929
1017,87889354,22.87398,i,-0.493128,1.033665,60597.2379,1014.15637833,5.689454989,0.056234229
1017,87889735,22.885212,i,-0.441474,1.011712,60597.242312,1014.16081833,5.7005776281,0.0563209897
1017,87890923,22.921951,i,-0.441474,1.011712,60597.256064,1014.17458233,5.627391174,0.0565738145
1020,88142770,21.679369,y,-0.441474,1.011712,60600.17095,1017.08944231,5.5498322176,0.0556331262
1020,88142847,21.682494,y,-0.441474,1.011712,60600.171845,1017.09033031,5.5829037333,0.0556295695
1020,88143582,21.707411,y,-0.493128,1.033665,60600.180356,1017.09876631,5.5754544029,0.0556376752
1020,88144124,21.726369,y,-0.493128,1.033665,60600.186621,1017.10542631,5.5606674162,0.0556849722
1021,88243072,22.596862,z,-0.441474,1.011712,60601.331858,1018.2505023,5.7454805198,0.0568053585
1021,88243190,22.638764,z,-0.493128,1.033665,60601.333222,1018.2518343,5.6532556808,0.0568553051
1021,88244435,22.582313,z,-0.441474,1.011712,60601.34763,1018.2664863,5.6906985719,0.0569405598
1021,88244680,22.625654,z,-0.493128,1.033665,60601.350471,1018.2691503,5.703702821,0.0569539839
1025,88576015,24.20789,r,-0.493128,1.033665,60605.185368,1022.10397828,5.8021240089,0.0578529079
1025,88576634,24.218551,r,-0.441474,1.011712,60605.192532,1022.11108228,5.7879978183,0.0578637182
1025,88577340,24.236116,r,-0.493128,1.033665,60605.200701,1022.11951828,5.8162894928,0.0579310516
1025,88577697,24.234125,r,-0.441474,1.011712,60605.204831,1022.12351428,5.740983945,0.0580058532
1025,88585908,24.220999,r,-0.493128,1.033665,60605.299864,1022.21853028,5.7052991334,0.0578214328
1026,88667070,24.121213,r,-0.493128,1.033665,60606.239246,1023.15803428,5.9199513109,0.0589468062
1026,88668400,24.113129,r,-0.493128,1.033665,60606.254641,1023.17313028,5.8845043084,0.0589390247
1030,89007097,25.004226,g,-0.493128,1.033665,60610.174743,1027.09320626,5.6492384515,0.0573695883
1030,89008399,25.051215,g,-0.493128,1.033665,60610.189806,1027.10830226,5.8024617344,0.0573357936
1032,89175830,23.614351,u,-0.441474,1.011712,60612.127672,1029.04636224,5.8303735949,0.0577232209
1032,89176024,23.623759,u,-0.493128,1.033665,60612.129913,1029.04858224,5.7924339589,0.0577772154
1034,89346865,23.290981,u,-0.441474,1.011712,60614.107238,1031.02571423,5.6414063228,0.0563492311
1034,89349133,24.486776,r,-0.441474,1.011712,60614.133486,1031.05191023,5.5410215128,0.0564776833
1034,89350290,24.54519,r,-0.441474,1.011712,60614.146883,1031.06567423,5.7929990621,0.0567470555
1039,89780906,24.705671,g,-0.441474,1.011712,60619.130865,1036.04957421,5.6204329002,0.0556695052
1039,89782704,24.796911,g,-0.441474,1.011712,60619.151677,1036.07044221,5.5516990589,0.0558995425
1045,90294291,22.440513,z,-0.441474,1.011712,60625.072821,1041.99162617,5.5451743443,0.0554915318
1045,90294370,22.447565,z,-0.493128,1.033665,60625.073733,1041.99251417,5.4606821139,0.0554779386
1045,90296003,22.559105,z,-0.493128,1.033665,60625.092635,1042.01116217,5.5413523748,0.055413648
1045,90296121,22.565355,z,-0.441474,1.011712,60625.094001,1042.01249417,5.45762512,0.0553986231
1048,90553398,21.30162,y,-0.493128,1.033665,60628.07174,1044.99040216,5.4735203639,0.0554127817
1049,90638513,21.451286,y,-0.441474,1.011712,60629.056871,1045.97563815,5.5449857691,0.0554469091
1051,90815844,22.110711,z,-0.441474,1.011712,60631.109309,1048.02780614,5.627248713,0.0566050571
1051,90817737,22.155179,z,-0.441474,1.011712,60631.131217,1048.05000614,5.6035635736,0.0566398847
1051,90829380,22.180224,z,-0.493128,1.033665,60631.26598,1048.18453814,5.5959495043,0.0568512736
1051,90831533,22.124426,z,-0.493128,1.033665,60631.290899,1048.20940214,5.7549477686,0.0570669301
1053,90987576,23.738602,r,-0.493128,1.033665,60633.096955,1050.01559413,5.6222789247,0.0572273779
1053,91000655,23.172447,i,-0.441474,1.011712,60633.248332,1050.16699813,5.6786396101,0.0570470216
1053,91000813,23.188476,i,-0.493128,1.033665,60633.250154,1050.16877413,5.6573485102,0.0570480294
1053,91002103,23.125542,i,-0.441474,1.011712,60633.265081,1050.18387013,5.6743979343,0.0570953924
1053,91002181,23.146838,i,-0.493128,1.033665,60633.265994,1050.18475813,5.6344067508,0.057085769
1055,91159754,24.211074,r,-0.493128,1.033665,60635.089756,1052.00826612,5.8542448486,0.0584917888
1055,91161234,24.27885,r,-0.493128,1.033665,60635.106886,1052.02558212,5.8380829131,0.0585080073
1063,91849804,24.438932,r,-0.493128,1.033665,60643.076446,1059.99493807,6.028361225,0.0603804741
1063,91850983,24.484413,r,-0.493128,1.033665,60643.090088,1060.00870207,6.0322656422,0.0603571684
1064,91936815,24.720557,g,-0.441474,1.011712,60644.083509,1061.00193007,6.0792806579,0.0616552823
1064,91938084,24.764596,g,-0.441474,1.011712,60644.098205,1061.01702607,6.2467623881,0.06144863
1067,92196864,24.300118,r,-0.493128,1.033665,60647.093333,1064.01180605,6.1280085013,0.0616722437
1067,92198045,24.331029,r,-0.493128,1.033665,60647.107014,1064.02557005,6.2190214955,0.0617325867
1071,92537307,21.961303,z,-0.441474,1.011712,60651.033649,1067.95230603,6.0052856209,0.0598090869
1071,92537616,21.96872,z,-0.493128,1.033665,60651.037227,1067.95585803,5.8934016588,0.0597842801
1071,92538860,23.06604,z,-0.493128,1.033665,60651.051621,1067.97006603,6.0190999135,0.0598452943
1081,93412539,23.395313,i,-0.493128,1.033665,60661.16365,1078.08216597,6.4038009975,0.0644056963
1084,93675147,24.019256,r,-0.441474,1.011712,60664.203096,1081.12178995,6.5839413112,0.0660352114
1091,94265443,21.789327,y,-0.493128,1.033665,60671.035224,1087.95406191,6.7296699317,0.0676584956
1091,94265908,21.798343,y,-0.441474,1.011712,60671.04061,1087.95938991,6.7595629861,0.0677096774
1100,95043624,22.235988,z,-0.493128,1.033665,60680.041951,1096.96060186,6.4941124051,0.0647148098
1100,95044098,22.238221,z,-0.441474,1.011712,60680.047431,1096.96592986,6.434474104,0.0646436727
1102,95216878,22.242966,z,-0.441474,1.011712,60682.047203,1098.96570585,6.5761052366,0.0661238416
1102,95218162,23.140038,z,-0.441474,1.011712,60682.062067,1098.98080185,6.5844081443,0.0661181214
1104,95389131,21.849473,y,-0.493128,1.033665,60684.040879,1100.95970984,6.7205868024,0.0663563631
1104,95395730,23.418489,i,-0.441474,1.011712,60684.117253,1101.03607784,6.720645575,0.0665785469
1104,95397707,23.370287,i,-0.441474,1.011712,60684.140134,1101.05872184,6.7540610179,0.0666634534
1107,95657806,22.487719,z,-0.493128,1.033665,60687.150538,1104.06904182,6.9429167588,0.0686109508
1107,95659303,22.413959,z,-0.493128,1.033665,60687.167864,1104.08635782,6.9533259223,0.0682336795
1110,95909709,21.885898,y,-0.441474,1.011712,60690.066087,1106.98478981,7.1006285528,0.0709892339
1110,95917977,21.701698,y,-0.493128,1.033665,60690.161772,1107.08024981,6.9815004868,0.071177108
1112,96081785,22.001345,y,-0.441474,1.011712,60692.057704,1108.9761298,7.2918892107,0.0731553109
1113,96173481,24.229604,r,-0.493128,1.033665,60693.119003,1110.03773379,7.3261521246,0.0727380084
1115,96350531,23.772543,r,-0.493128,1.033665,60695.168186,1112.08679378,7.5309643824,0.0751535723
1115,96350569,23.718609,r,-0.441474,1.011712,60695.168631,1112.08723778,7.4494538231,0.0751197765
1116,96434219,24.107679,g,-0.493128,1.033665,60696.136801,1113.05560177,7.276446626,0.0733865244
1122,96948567,23.571598,u,-0.493128,1.033665,60702.089906,1119.00875374,7.5770479304,0.0750453828
1124,97120586,24.587853,r,-0.441474,1.011712,60704.080861,1120.99964973,7.5768807124,0.074703544
1124,97121956,24.532696,r,-0.441474,1.011712,60704.096713,1121.01518973,7.3372956799,0.0744955219
1129,97547915,21.855532,y,-0.493128,1.033665,60709.026805,1125.9453657,7.2425518433,0.0733611181
1133,97895006,22.086368,z,-0.441474,1.011712,60713.044054,1129.96267768,7.5330631217,0.0758377106
1133,97897525,22.702926,z,-0.441474,1.011712,60713.07321,1129.99198168,7.64278504,0.0758863271
1137,98243969,21.7657,y,-0.441474,1.011712,60717.082982,1134.00174566,7.4991329636,0.0741269131
1138,98330729,21.536509,y,-0.493128,1.033665,60718.087149,1135.00562965,7.4290277444,0.0745907087
1147,99102948,22.065356,z,-0.493128,1.033665,60727.024871,1143.9433496,8.0177932001,0.0805348222
1147,99103455,22.040395,z,-0.441474,1.011712,60727.030731,1143.9495656,8.1209656024,0.0805836934
1148,99189284,22.14446,z,-0.493128,1.033665,60728.024125,1144.9427936,7.8862072347,0.0797277033
1150,99365534,24.405622,g,-0.493128,1.033665,60730.064052,1146.98252958,8.0665704178,0.0798793326
1150,99365572,24.364384,g,-0.441474,1.011712,60730.064497,1146.98297358,7.9730738084,0.0798568886
1150,99367206,24.227728,g,-0.441474,1.011712,60730.083412,1147.00206558,8.1326917637,0.0795192693
1150,99367245,24.273818,g,-0.493128,1.033665,60730.083858,1147.00250958,8.057947057,0.0794996032
1152,99535038,22.123397,z,-0.441474,1.011712,60732.025905,1148.94456557,7.9443147851,0.0802747122
1160,100229009,23.540627,r,-0.493128,1.033665,60740.057984,1156.97652553,8.2027573114,0.0813443862
1163,100483511,21.401339,y,-0.441474,1.011712,60743.003606,1159.92202151,8.1857032552,0.0820237711
1163,100483706,21.413421,y,-0.493128,1.033665,60743.005866,1159.92468551,8.272593351,0.0820287835
1163,100483900,21.385898,y,-0.441474,1.011712,60743.008106,1159.92690551,8.2741584113,0.0820053514
1173,101347727,22.235016,z,-0.493128,1.033665,60753.006102,1169.92489746,8.0963283156,0.0816488267
1176,101605622,21.778726,y,-0.441474,1.011712,60755.991003,1172.90946544,8.2762369098,0.0818073625
1176,101605661,21.802967,y,-0.493128,1.033665,60755.991449,1172.90990944,8.2829747499,0.081796955
1290,111490119,21.287133,y,-0.493128,1.033665,60870.394902,1287.3136128,6.9534218935,0.0695669328
1290,111490158,21.292577,y,-0.441474,1.011712,60870.395351,1287.3140568,6.9082423261,0.069556754
1298,112181681,23.097247,u,-0.441474,1.011712,60878.399088,1295.31760076,6.7485236241,0.0680106925
1298,112181760,23.098385,u,-0.493128,1.033665,60878.400006,1295.31848876,6.8014295863,0.0679891088
1302,112528880,24.42292,r,-0.441474,1.011712,60882.417602,1299.33624473,6.8719843802,0.0693610616
1307,112958397,23.398645,i,-0.493128,1.033665,60887.388859,1304.3077127,6.7050403946,0.0673969889
1307,112958474,23.406941,i,-0.441474,1.011712,60887.389754,1304.3086007,6.7946200323,0.0674157326
1307,112959647,23.458094,i,-0.493128,1.033665,60887.403333,1304.3219207,6.7244542766,0.0672888161
1307,112959725,23.465427,i,-0.441474,1.011712,60887.404231,1304.3228087,6.7529296329,0.0672471684
1310,113218739,24.255207,r,-0.493128,1.033665,60890.402081,1307.32069669,6.6649875481,0.066512954
1310,113219435,24.285471,r,-0.441474,1.011712,60890.410138,1307.32868869,6.6187839568,0.0666228108
1310,113219674,24.290621,r,-0.493128,1.033665,60890.412901,1307.33135269,6.5973494907,0.0666876128
1313,113476234,23.245606,i,-0.441474,1.011712,60893.382346,1310.30082467,6.8244750121,0.0674106958
1313,113477010,23.292547,i,-0.493128,1.033665,60893.391326,1310.31014867,6.6580886636,0.0674630742
1313,113477050,23.292058,i,-0.441474,1.011712,60893.391792,1310.31059267,6.8499671748,0.0674277477
1313,113478192,23.431677,i,-0.493128,1.033665,60893.405003,1310.32346867,6.8141175212,0.0672867753
1316,113735725,21.667882,y,-0.441474,1.011712,60896.385711,1313.30448465,6.5144923194,0.0659046797
1316,113735879,21.672341,y,-0.441474,1.011712,60896.3875,1313.30626065,6.5601199793,0.0659136184
1317,113824213,22.752111,z,-0.493128,1.033665,60897.409881,1314.32834865,6.4030460513,0.063843847
1317,113826160,22.270877,z,-0.493128,1.033665,60897.432419,1314.35099265,6.2380133383,0.0637656241
1318,113906098,22.633716,z,-0.493128,1.033665,60898.35762,1315.27628864,6.4372311532,0.0647889792
1318,113906175,22.635276,z,-0.441474,1.011712,60898.358515,1315.27717664,6.5613731801,0.0647691962
1318,113907637,22.716356,z,-0.493128,1.033665,60898.375435,1315.29404864,6.4254725916,0.0648296288
1318,113908078,22.73396,z,-0.441474,1.011712,60898.380541,1315.29937664,6.3943667306,0.0648919611
1318,113909216,22.783291,z,-0.441474,1.011712,60898.393709,1315.31225264,6.6263989918,0.0649098641
1318,113910159,22.820432,z,-0.441474,1.011712,60898.404623,1315.32335264,6.5104387965,0.0650112426
1322,114250953,23.40747,i,-0.493128,1.033665,60902.349001,1319.26784862,6.4951733513,0.0645898038
1322,114252935,23.498873,i,-0.493128,1.033665,60902.371936,1319.29049262,6.5165494498,0.0647383895
1325,114515539,24.155511,r,-0.493128,1.033665,60905.411333,1322.3301166,6.8657019003,0.0686683986
1327,114682965,23.290179,u,-0.493128,1.033665,60907.34914,1324.26773259,7.1870167456,0.070716192
1327,114683507,23.323247,u,-0.441474,1.011712,60907.355413,1324.27394859,6.9792860194,0.0705601307
1330,114941995,23.96808,r,-0.441474,1.011712,60910.347167,1327.26562058,7.4291272216,0.0733384435
1330,114943299,24.015191,r,-0.441474,1.011712,60910.362261,1327.28071658,7.2313347882,0.0734352889
1330,114943658,24.026685,r,-0.441474,1.011712,60910.366418,1327.28515658,7.3735328618,0.073384301
1330,114944899,24.060151,r,-0.441474,1.011712,60910.380782,1327.29936458,7.3098806608,0.0735663717
1330,114947071,24.100058,r,-0.493128,1.033665,60910.405921,1327.32467258,7.3389318242,0.0735527968
1331,115023965,22.91171,u,-0.493128,1.033665,60911.2959,1328.21444857,7.3735158233,0.0746377676
1331,115024043,22.924702,u,-0.441474,1.011712,60911.296795,1328.21533657,7.4667311943,0.0746725017
1331,115034835,21.602205,y,-0.493128,1.033665,60911.421705,1328.34054457,7.4513993376,0.0750500595
1333,115201216,24.127097,r,-0.493128,1.033665,60913.347408,1330.26617256,7.5255078096,0.076099569
1333,115203343,24.192148,r,-0.493128,1.033665,60913.372033,1330.29059256,7.6145531515,0.0759082948
1351,116757895,23.426474,i,-0.441474,1.011712,60931.364535,1348.28324846,6.6744329125,0.0667252016
1351,116759372,23.43042,i,-0.441474,1.011712,60931.381629,1348.30012046,6.6376680399,0.0667614673
1352,116838614,23.582421,i,-0.493128,1.033665,60932.298784,1349.21742445,6.8244861256,0.0681485602
1352,116840268,23.617337,i,-0.493128,1.033665,60932.317927,1349.23651645,6.7179026806,0.0679477408
1354,117006537,24.677584,g,-0.493128,1.033665,60934.242331,1351.16081244,6.9777581469,0.0697101674
1354,117006769,24.698212,g,-0.441474,1.011712,60934.245014,1351.16347644,7.0001338885,0.0697892516
1354,117007508,24.74053,g,-0.493128,1.033665,60934.253568,1351.17235644,6.9127347565,0.0698491383
1354,117007898,24.768394,g,-0.441474,1.011712,60934.258081,1351.17679644,7.0799331586,0.0699527128
1358,117349487,23.810965,r,-0.441474,1.011712,60938.211664,1355.13017242,7.0687444551,0.0705235964
1358,117350759,23.904616,r,-0.441474,1.011712,60938.226385,1355.14482442,7.0134920251,0.0705937408
1361,117623634,21.472307,y,-0.441474,1.011712,60941.384661,1358.3034404,6.8497724672,0.0677436367
1362,117694122,23.637306,r,-0.493128,1.033665,60942.200492,1359.1190684,6.7058451416,0.0674043837
1362,117695340,23.72712,r,-0.493128,1.033665,60942.214593,1359.1332764,6.6796537059,0.0675063246
1362,117698621,23.910666,r,-0.493128,1.033665,60942.25256,1359.1710164,6.8604594743,0.0678671415
1362,117698698,23.918132,r,-0.441474,1.011712,60942.253458,1359.1719044,6.7816047771,0.0679094766
1362,117699921,23.963538,r,-0.493128,1.033665,60942.267606,1359.1861124,6.7594108534,0.0680114245
1362,117700154,23.975286,r,-0.441474,1.011712,60942.27031,1359.1887764,6.8696305216,0.0680559198
1363,117780601,23.411515,i,-0.441474,1.011712,60943.201402,1360.11984439,7.0139755895,0.0708160338
1363,117780640,23.410326,i,-0.493128,1.033665,60943.201853,1360.12028839,7.0315324264,0.0707701287
